eta,grid,time,nonlinear_iterations
0.5,128,0.2659992140278888,5
0.5,128,0.2679415259675576,5
0.5,128,0.2698685933825598,5
0.5,128,0.2718479715895951,5
0.5,128,0.2738707874098403,5
0.5,128,0.2759151533424289,5
0.5,128,0.2778778960865699,5
0.5,128,0.2798457101361795,5
0.5,128,0.2818491285971197,5
0.5,128,0.2838690655317468,5
0.5,128,0.2858910817526948,5
0.5,128,0.287892395655878,5
0.5,128,0.2898796362314875,5
0.5,128,0.2919042382080834,5
0.5,128,0.2940387956596033,5
0.5,128,0.2960854920527892,5
0.5,128,0.2981389904623989,5
0.5,128,0.3001590762018054,5
0.5,128,0.3022225296525818,5
0.5,128,0.3043897391585129,5
0.5,128,0.3065052945345444,5
0.5,128,0.3085597738535926,5
0.5,128,0.3106125610477389,5
0.5,128,0.312721661367722,5
0.5,128,0.3148345328495411,5
0.5,128,0.317012966531721,5
0.5,128,0.319108938369386,5
0.5,128,0.321211726291056,5
0.5,128,0.3233620408925288,5
0.5,128,0.3255253056658205,5
0.5,128,0.3276582833162442,5
0.5,128,0.3297863198082015,5
0.5,128,0.3319153758374238,5
0.5,128,0.3341057749315546,5
0.5,128,0.336389548324562,5
0.5,128,0.3385689476573698,5
0.5,128,0.3407599123036139,5
0.5,128,0.3429337796788559,5
0.5,128,0.3451554762844935,5
0.5,128,0.3474254191049175,5
0.5,128,0.3496472690617325,5
0.5,128,0.3518434587942363,5
0.5,128,0.3540536965281709,5
0.5,128,0.3563504138060661,5
0.5,128,0.3585998364397763,5
0.5,128,0.3608760100543845,5
0.5,128,0.363106652687866,5
0.5,128,0.3653689759735297,5
0.5,128,0.3677852937331819,5
0.5,128,0.3700925820616517,5
0.5,128,0.3723924113641199,5
0.5,128,0.3746641342999838,5
0.5,128,0.3769937182922934,5
0.5,128,0.3793914514690241,5
0.5,128,0.3817424253190201,5
0.5,128,0.3840537575561503,5
0.5,128,0.386368810536744,5
0.5,128,0.3887742730468063,5
0.5,128,0.391145702496497,5
0.5,128,0.3935444223190799,5
0.5,128,0.3958917057162725,5
0.5,128,0.3982639075475699,5
0.5,128,0.40074564672026,5
0.5,128,0.4031514073818325,5
0.5,128,0.4055860561647623,5
0.5,128,0.4079795062987336,5
0.5,128,0.4104259019342623,5
0.5,128,0.4129973321033142,5
0.5,128,0.4154661347508978,5
0.5,128,0.4179180198342922,5
0.5,128,0.4203634591009388,5
0.5,128,0.4228574498096241,5
0.5,128,0.4253707262483554,5
0.5,128,0.4278616611453531,5
0.5,128,0.4303401276198884,5
0.5,128,0.4328504796783531,5
0.5,128,0.4353929365118299,5
0.5,128,0.4379050978730366,5
0.5,128,0.4404322345619875,5
0.5,128,0.442958584346827,5
0.5,128,0.4455319629485626,5
0.5,128,0.4482004062217649,5
0.5,128,0.4507676067876088,5
0.5,128,0.4533380453050072,5
0.5,128,0.4559382912658778,5
0.5,128,0.4585524853304916,5
0.5,128,0.4612613764771968,5
0.5,128,0.4638704958826,5
0.5,128,0.4664844984926844,5
0.5,128,0.4691883156202202,5
0.5,128,0.471844565478023,5
0.5,128,0.4745524416642485,5
0.5,128,0.4771980550057592,5
0.5,128,0.4798770990645616,5
0.5,128,0.4825691293496989,5
0.5,128,0.4852484258398905,5
0.5,128,0.4879623781425242,5
0.5,128,0.4906578695036514,5
0.5,128,0.4934006547174654,5
0.5,128,0.4962338067641291,5
0.5,128,0.4989843277951175,5
0.5,128,0.5,4
0.5,256,1e-06,3
0.5,256,2.1e-06,3
0.5,256,3.31e-06,3
0.5,256,4.641000000000001e-06,3
0.5,256,6.105100000000001e-06,3
0.5,256,7.715610000000002e-06,3
0.5,256,9.487171000000002e-06,3
0.5,256,1.14358881e-05,3
0.5,256,1.357947691e-05,3
0.5,256,1.5937424601e-05,3
0.5,256,1.853116706110001e-05,3
0.5,256,2.138428376721001e-05,3
0.5,256,2.452271214393101e-05,3
0.5,256,2.797498335832411e-05,3
0.5,256,3.177248169415653e-05,3
0.5,256,3.594972986357219e-05,3
0.5,256,4.05447028499294e-05,3
0.5,256,4.559917313492235e-05,3
0.5,256,5.115909044841459e-05,3
0.5,256,5.727499949325605e-05,3
0.5,256,6.400249944258165e-05,3
0.5,256,7.140274938683982e-05,3
0.5,256,7.954302432552381e-05,3
0.5,256,8.849732675807619e-05,3
0.5,256,9.834705943388383e-05,3
0.5,256,0.0001091817653772722,3
0.5,256,0.0001210999419149994,3
0.5,256,0.0001342099361064994,3
0.5,256,0.0001486309297171494,3
0.5,256,0.0001644940226888643,3
0.5,256,0.0001819434249577508,3
0.5,256,0.0002011377674535259,3
0.5,256,0.0002222515441988785,3
0.5,256,0.0002454766986187664,3
0.5,256,0.000271024368480643,3
0.5,256,0.0002991268053287073,3
0.5,256,0.0003300394858615781,3
0.5,256,0.0003640434344477359,3
0.5,256,0.0004014477778925096,3
0.5,256,0.0004425925556817605,3
0.5,256,0.0004878518112499367,3
0.5,256,0.0005376369923749304,3
0.5,256,0.0005924006916124235,3
0.5,256,0.0006526407607736659,3
0.5,256,0.0007189048368510325,3
0.5,256,0.0007917953205361358,3
0.5,256,0.0008719748525897494,4
0.5,256,0.0009601723378487245,4
0.5,256,0.001057189571633597,4
0.5,256,0.001163908528796957,4
0.5,256,0.001281299381676653,4
0.5,256,0.001410429319844318,4
0.5,256,0.00155247225182875,4
0.5,256,0.001708719477011625,4
0.5,256,0.001880591424712788,3
0.5,256,0.002069650567184067,3
0.5,256,0.002277615623902474,3
0.5,256,0.002506377186292721,3
0.5,256,0.002758014904921994,3
0.5,256,0.003034816395414193,3
0.5,256,0.003339298034955613,3
0.5,256,0.003674227838451174,3
0.5,256,0.004042650622296292,3
0.5,256,0.004447915684525921,3
0.5,256,0.004893707252978514,3
0.5,256,0.005384077978276365,3
0.5,256,0.005923485776104002,3
0.5,256,0.006516834353714403,3
0.5,256,0.007169517789085845,3
0.5,256,0.00788746956799443,3
0.5,256,0.008677216524793875,4
0.5,256,0.009545938177273262,4
0.5,256,0.01050153199500059,4
0.5,256,0.01155268519450065,4
0.5,256,0.01270895371395072,4
0.5,256,0.01398084908534579,4
0.5,256,0.01537993399388037,4
0.5,256,0.01691892739326841,4
0.5,256,0.01861182013259525,4
0.5,256,0.02047400214585477,4
0.5,256,0.02252240236044025,5
0.5,256,0.02458423496961911,5
0.5,256,0.02670735402646703,6
0.5,256,0.02868279900378738,6
0.5,256,0.03042916714403636,5
0.5,256,0.03210196777423305,5
0.5,256,0.03383607254791741,6
0.5,256,0.03542564956170096,6
0.5,256,0.03674550669378689,6
0.5,256,0.03793898143360911,6
0.5,256,0.0390757639546208,6
0.5,256,0.04016695272714282,5
0.5,256,0.04122939719154455,5
0.5,256,0.04227592422612515,6
0.5,256,0.043332518414016,6
0.5,256,0.04443061213402448,6
0.5,256,0.04558710874218796,5
0.5,256,0.04674113062640897,6
0.5,256,0.04780648569772261,5
0.5,256,0.04883169916927629,5
0.5,256,0.04985465038986772,5
0.5,256,0.05092267138434375,5
0.5,256,0.05203089054911561,6
0.5,256,0.05306168144074468,6
0.5,256,0.05403629521286354,5
0.5,256,0.05500413649842566,5
0.5,256,0.05600891371462068,5
0.5,256,0.05707754104972858,6
0.5,256,0.05807964890210728,6
0.5,256,0.05902051569596466,6
0.5,256,0.05995627238860975,5
0.5,256,0.06091495416902686,5
0.5,256,0.06193949844298135,6
0.5,256,0.06291470779156033,6
0.5,256,0.06383364468401989,5
0.5,256,0.06474905031084452,5
0.5,256,0.06567297767164036,5
0.5,256,0.06663744227764284,5
0.5,256,0.06759223754317414,5
0.5,256,0.06849851360512943,5
0.5,256,0.06940081317701571,5
0.5,256,0.07030240980956261,5
0.5,256,0.07122023244971742,5
0.5,256,0.0721669199924511,5
0.5,256,0.07306972785757158,5
0.5,256,0.07396596139977381,5
0.5,256,0.0748606169398659,5
0.5,256,0.07575031634267892,5
0.5,256,0.07667639844295447,5
0.5,256,0.07757639529255239,5
0.5,256,0.07847042336702359,5
0.5,256,0.07937338094083699,5
0.5,256,0.08025273476153998,5
0.5,256,0.08114424495335489,5
0.5,256,0.08204037470665429,5
0.5,256,0.08293472692570406,5
0.5,256,0.08386045248324131,5
0.5,256,0.08474496859078035,5
0.5,256,0.08562064041461448,5
0.5,256,0.08651931182134866,5
0.5,256,0.08741901012627025,5
0.5,256,0.08836497056637378,5
0.5,256,0.08926134877951869,5
0.5,256,0.09013390571181816,5
0.5,256,0.09103743747724771,5
0.5,256,0.09194189687091291,5
0.5,256,0.09288183197252652,6
0.5,256,0.09378585172274326,5
0.5,256,0.09466036115793809,5
0.5,256,0.09555928871964252,5
0.5,256,0.09645168626253581,5
0.5,256,0.09735371032386882,5
0.5,256,0.09826019701478014,5
0.5,256,0.09913856717878043,5
0.5,256,0.1000341684413248,5
0.5,256,0.1009299238829775,5
0.5,256,0.1018147932224635,5
0.5,256,0.1027325652006072,5
0.5,256,0.1036203667184165,5
0.5,256,0.1045187569646757,5
0.5,256,0.105431416694616,5
0.5,256,0.1063163259333695,5
0.5,256,0.1072141638119273,5
0.5,256,0.1081042932466626,5
0.5,256,0.1090065222719197,5
0.5,256,0.1099450850908205,5
0.5,256,0.1108410933992433,5
0.5,256,0.1117326434346276,5
0.5,256,0.1126295282000404,5
0.5,256,0.1135405431221138,5
0.5,256,0.1144982930345315,5
0.5,256,0.1154077996103948,5
0.5,256,0.1163020658452296,5
0.5,256,0.1172080141870543,5
0.5,256,0.1181128750553549,5
0.5,256,0.1190370330522991,5
0.5,256,0.1199473911077113,5
0.5,256,0.1208438715179251,5
0.5,256,0.1217592159511059,5
0.5,256,0.1226695411476057,5
0.5,256,0.1235781353608251,5
0.5,256,0.1244963208240108,5
0.5,256,0.125399945346168,5
0.5,256,0.126326218546332,5
0.5,256,0.1272516437770045,5
0.5,256,0.1281591301603077,5
0.5,256,0.1290883372396568,5
0.5,256,0.1300024681026409,5
0.5,256,0.1309405334358323,5
0.5,256,0.1318846979585642,5
0.5,256,0.1327994589727468,5
0.5,256,0.1337364165329858,5
0.5,256,0.1346618821938745,5
0.5,256,0.1356002485867273,5
0.5,256,0.136558706035648,5
0.5,256,0.1374830736895981,5
0.5,256,0.1384238256695466,5
0.5,256,0.1393608892187474,5
0.5,256,0.1402934767748532,5
0.5,256,0.1412618075514822,5
0.5,256,0.1421962003486882,5
0.5,256,0.1431457618649822,5
0.5,256,0.1440975664104312,5
0.5,256,0.1450337969048146,5
0.5,256,0.1459939986004113,5
0.5,256,0.1469340786355609,5
0.5,256,0.1478948421693786,5
0.5,256,0.1488642385883339,5
0.5,256,0.1498096007031955,5
0.5,256,0.150769830800815,5
0.5,256,0.1517186738611591,5
0.5,256,0.1526841273717035,5
0.5,256,0.1536730962913348,5
0.5,256,0.1546303726352116,5
0.5,256,0.1555983340443551,5
0.5,256,0.1565595520826113,5
0.5,256,0.1575230760276207,5
0.5,256,0.1585242774536164,5
0.5,256,0.1594921925512807,5
0.5,256,0.1604727755254224,5
0.5,256,0.1614504084795565,5
0.5,256,0.1624196670519163,5
0.5,256,0.1634161594760892,5
0.5,256,0.1643904785278933,5
0.5,256,0.1653830524775922,5
0.5,256,0.1663809034497336,5
0.5,256,0.1673603344849677,5
0.5,256,0.1683620060520728,5
0.5,256,0.1693471675836025,5
0.5,256,0.1703461403165978,5
0.5,256,0.1713694589770007,5
0.5,256,0.1723624290439529,5
0.5,256,0.1733771555458306,5
0.5,256,0.1743791520468278,5
0.5,256,0.1753840379968095,5
0.5,256,0.1764174077941193,5
0.5,256,0.1774213702713947,5
0.5,256,0.1784366655057052,5
0.5,256,0.1794580691171764,5
0.5,256,0.1804703230747487,5
0.5,256,0.1815023309861362,5
0.5,256,0.1825171549266054,5
0.5,256,0.1835389768031482,5
0.5,256,0.18457716174531,5
0.5,256,0.1856001078273257,5
0.5,256,0.1866326487014126,5
0.5,256,0.1876640705149031,5
0.5,256,0.1887028284867413,5
0.5,256,0.1897471653550882,5
0.5,256,0.1907821644679333,5
0.5,256,0.1918194329009449,5
0.5,256,0.192865648963088,5
0.5,256,0.1939288727922129,5
0.5,256,0.1949807864414408,5
0.5,256,0.196034548694019,5
0.5,256,0.1970863201630517,5
0.5,256,0.1981395669361237,5
0.5,256,0.199212409417745,5
0.5,256,0.200270292509014,5
0.5,256,0.2013472659494482,5
0.5,256,0.2024277229110043,5
0.5,256,0.203493506274885,5
0.5,256,0.2045878534041971,5
0.5,256,0.2056630923847821,5
0.5,256,0.2067449778611735,5
0.5,256,0.2078459237377562,5
0.5,256,0.2089264198597862,5
0.5,256,0.2100166182522817,5
0.5,256,0.2111159196168559,5
0.5,256,0.2122185970189004,5
0.5,256,0.2133234195225616,5
0.5,256,0.2144233369568201,5
0.5,256,0.2155228517964158,5
0.5,256,0.2166275703276107,5
0.5,256,0.2177460781163686,5
0.5,256,0.2188531315196443,5
0.5,256,0.219978145465718,5
0.5,256,0.2211118202212525,5
0.5,256,0.2222286927538718,5
0.5,256,0.2233740504155891,5
0.5,256,0.2245032008126917,5
0.5,256,0.2256379017136977,5
0.5,256,0.2267923010165592,5
0.5,256,0.2279282727696049,5
0.5,256,0.2290653511408512,5
0.5,256,0.2302130677504669,5
0.5,256,0.2313735419918399,5
0.5,256,0.2325227724013192,5
0.5,256,0.2336890739452605,5
0.5,256,0.2348535329372359,5
0.5,256,0.2360088664871153,5
0.5,256,0.2372004009817832,5
0.5,256,0.238368677588894,5
0.5,256,0.2395399273838087,5
0.5,256,0.240729315299188,5
0.5,256,0.2419063465580192,5
0.5,256,0.2430829845703237,5
0.5,256,0.2442693250612503,5
0.5,256,0.245474902310319,5
0.5,256,0.2466637935632117,5
0.5,256,0.2478756053221062,5
0.5,256,0.2490832426854271,5
0.5,256,0.2502833724291282,5
0.5,256,0.2515053646252547,5
0.5,256,0.2527160866819925,5
0.5,256,0.2539283681828905,5
0.5,256,0.2551476290923683,5
0.5,256,0.2563766145367897,5
0.5,256,0.2575948547280782,6
0.5,256,0.2588240008505061,6
0.5,256,0.2600712103631039,60
