variant,eta_target,grid,step,time,dt,eta_measured,linear_iters,nonlinear_iters,final_residual_norm,rejections_before_accept
aligned_guard_1p1,0.1,32,49,0.001057189571633597,9.701723378487253e-05,0.0015719394868472785,3,3,6.748539098987132e-07,0
aligned_guard_1p1,0.1,32,50,0.001163908528796957,0.00010671895716335979,0.0017315799353449244,3,3,9.008673110319232e-07,0
aligned_guard_1p1,0.1,32,51,0.0012812993816766526,0.00011739085287969578,0.0019076961710585828,3,3,1.2029185976505528e-06,0
aligned_guard_1p1,0.1,32,52,0.001410429319844318,0.00012912993816766537,0.002102042542777849,3,3,1.606764456690855e-06,0
aligned_guard_1p1,0.1,32,53,0.00155247225182875,0.00014204293198443192,0.002316571040298586,4,4,4.835634950248202e-09,0
aligned_guard_1p1,0.1,32,54,0.0017087194770116251,0.00015624722518287512,0.0025534555327591953,4,4,7.111093810277305e-09,0
aligned_guard_1p1,0.1,32,55,0.0018805914247127878,0.00017187194770116264,0.002815119593661669,4,4,1.0462239040852639e-08,0
aligned_guard_1p1,0.1,32,56,0.0020696505671840668,0.00018905914247127894,0.0031042680002010053,4,4,1.5396060004436028e-08,0
aligned_guard_1p1,0.1,32,57,0.0022776156239024737,0.00020796505671840686,0.003423922818661616,4,4,2.266836026412069e-08,0
aligned_guard_1p1,0.1,32,58,0.0025063771862927214,0.00022876156239024756,0.003777464667003709,4,4,3.3396506954356885e-08,0
aligned_guard_1p1,0.1,32,59,0.0027580149049219937,0.00025163771862927233,0.004168679996236977,4,4,4.9229507736787734e-08,0
aligned_guard_1p1,0.1,32,60,0.0030348163954141932,0.0002768014904921996,0.0046018153485454325,4,4,7.262027023118292e-08,0
aligned_guard_1p1,0.1,32,61,0.0033392980349556127,0.0003044816395414196,0.005081639704767918,4,4,1.0720561267642034e-07,0
aligned_guard_1p1,0.1,32,62,0.0036742278384511743,0.00033492980349556157,0.005613516210055252,4,4,1.583962752350294e-07,0
aligned_guard_1p1,0.1,32,63,0.004042650622296292,0.00036842278384511775,0.006203484765291463,4,4,2.3424076433086595e-07,0
aligned_guard_1p1,0.1,32,64,0.004447915684525921,0.0004052650622296296,0.0068583571930401184,4,4,3.4674928162381334e-07,0
aligned_guard_1p1,0.1,32,65,0.004893707252978514,0.0004457915684525926,0.007585826928329582,4,4,5.138640771438964e-07,0
aligned_guard_1p1,0.1,32,66,0.005384077978276365,0.0004903707252978519,0.00839459544160071,4,4,7.624470447584852e-07,0
aligned_guard_1p1,0.1,32,67,0.005923485776104002,0.0005394077978276372,0.009294517864150451,4,4,1.1327965736747212e-06,0
aligned_guard_1p1,0.1,32,68,0.006516834353714403,0.000593348577610401,0.010296770539352715,4,4,1.6855149871689473e-06,0
aligned_guard_1p1,0.1,32,69,0.007169517789085845,0.0006526834353714411,0.011414043570543528,5,5,2.5966746669610576e-08,0
aligned_guard_1p1,0.1,32,70,0.00788746956799443,0.0007179517789085853,0.012660760747062526,5,5,4.26376565663427e-08,0
aligned_guard_1p1,0.1,32,71,0.008677216524793875,0.0007897469567994438,0.014053331537026235,5,5,7.014664892046944e-08,0
aligned_guard_1p1,0.1,32,72,0.009545938177273262,0.0008687216524793883,0.015610436064357662,5,5,1.1565281082170326e-07,0
aligned_guard_1p1,0.1,32,73,0.01050153199500059,0.0009555938177273272,0.017353346769640492,5,5,1.9112967204920917e-07,0
aligned_guard_1p1,0.1,32,74,0.01155268519450065,0.00105115319950006,0.019306287526396813,5,5,3.1668586327586427e-07,0
aligned_guard_1p1,0.1,32,75,0.012708953713950717,0.001156268519450066,0.02149682980446054,5,5,5.2622679667939e-07,0
aligned_guard_1p1,0.1,32,76,0.01398084908534579,0.0012718953713950728,0.023956322616244835,5,5,8.771729135857644e-07,0
aligned_guard_1p1,0.1,32,77,0.015379933993880369,0.0013990849085345801,0.02672034884816973,5,5,1.4672523895616914e-06,0
aligned_guard_1p1,0.1,32,78,0.016918927393268408,0.0015389933993880383,0.02982919492117509,6,6,5.992057118689028e-08,0
aligned_guard_1p1,0.1,32,79,0.01861182013259525,0.0016928927393268422,0.03336216620428317,6,6,1.1110337702374938e-07,0
aligned_guard_1p1,0.1,32,80,0.020474002145854774,0.0018621820132595267,0.037349237703413626,6,6,2.0695887866585212e-07,0
aligned_guard_1p1,0.1,32,81,0.022522402360440254,0.0020484002145854797,0.04184900515028296,6,6,3.874790169505983e-07,0
aligned_guard_1p1,0.1,32,82,0.024775642596484283,0.0022532402360440277,0.04692788536017483,6,6,7.295299820580506e-07,0
aligned_guard_1p1,0.1,32,83,0.027254206856132713,0.0024785642596484307,0.05265890304654703,6,6,1.3820224984410252e-06,0
aligned_guard_1p1,0.1,32,84,0.029980627541745988,0.002726420685613274,0.059121313153638,7,7,1.1331986643167046e-07,0
aligned_guard_1p1,0.1,32,85,0.032979690295920586,0.0029990627541746015,0.06639973207412525,7,7,2.3942196293247674e-07,0
aligned_guard_1p1,0.1,32,86,0.03627865932551265,0.003298969029592062,0.07458380932716552,7,7,5.100095276828953e-07,0
aligned_guard_1p1,0.1,32,87,0.03990752525806392,0.0036288659325512686,0.08376350353595365,7,7,1.0962225759943341e-06,0
aligned_guard_1p1,0.1,32,88,0.043899277783870316,0.003991752525806396,0.09402801522931246,8,8,1.4951293249786737e-07,0
aligned_guard_1p1,0.1,32,89,0.048144557784805614,0.004245280000935297,0.10209901103796405,8,8,2.7557812058381126e-07,0
aligned_guard_1p1,0.1,32,90,0.05230256084259895,0.004158003057793332,0.10229532280878681,8,8,2.6528386318088345e-07,0
aligned_guard_1p1,0.1,32,91,0.0563672658003863,0.004064704957787351,0.10202613992760236,8,8,2.508482235306537e-07,0
aligned_guard_1p1,0.1,32,92,0.060351249670276566,0.003983983869890267,0.10176912321895723,8,8,2.415687969973516e-07,0
aligned_guard_1p1,0.1,32,93,0.06426597718671462,0.0039147275164380544,0.10154710420311312,8,8,2.3679091501093848e-07,0
aligned_guard_1p1,0.1,32,94,0.06812106251598986,0.00385508532927524,0.10135549044115548,8,8,2.356959666894391e-07,0
aligned_guard_1p1,0.1,32,95,0.07192459137515256,0.0038035288591626998,0.10118927338564836,8,8,2.3774040306829557e-07,0
aligned_guard_1p1,0.1,32,96,0.07568341751541631,0.00375882614026375,0.10104438146875552,8,8,2.4258459046201425e-07,0
aligned_guard_1p1,0.1,32,97,0.07940339292189257,0.0037199754064762493,0.10091752747007533,8,8,2.500356214581705e-07,0
aligned_guard_1p1,0.1,32,98,0.08308954685345744,0.0036861539315648797,0.10080603038022404,8,8,2.6000884995685963e-07,0
aligned_guard_1p1,0.1,32,99,0.08674622683347581,0.0036566799800183615,0.10070768110188488,8,8,2.725032338230404e-07,0
aligned_guard_1p1,0.1,32,100,0.09037721102456144,0.003630984191085621,0.10062064242604875,8,8,2.875852207638123e-07,0
aligned_guard_1p1,0.1,32,101,0.09398579878899975,0.003608587764438313,0.10054337356429062,8,8,3.053859405493049e-07,0
aligned_guard_1p1,0.1,32,102,0.09757488441096852,0.003589085621968779,0.10047457242588256,8,8,3.2608694977523724e-07,0
aligned_guard_1p1,0.1,32,103,0.1,0.002425115589031482,0.0692448206557408,7,7,4.1607830545447383e-07,0
