variant,eta_target,grid,step,time,dt,eta_measured,linear_iters,nonlinear_iters,final_residual_norm,rejections_before_accept
aligned_guard_1p1,0.5,128,33,0.00022225154419887848,2.1113776745352607e-05,0.0013637126013075344,4,4,4.8654702169726545e-09,0
aligned_guard_1p1,0.5,128,34,0.00024547669861876636,2.322515441988787e-05,0.0015020011077839994,4,4,7.148386705999782e-09,0
aligned_guard_1p1,0.5,128,35,0.000271024368480643,2.554766986187666e-05,0.001654519949836739,4,4,1.0505218691282774e-08,0
aligned_guard_1p1,0.5,128,36,0.00029912680532870735,2.8102436848064327e-05,0.0018227760796364649,4,4,1.5454158279025614e-08,0
aligned_guard_1p1,0.5,128,37,0.0003300394858615781,3.091268053287076e-05,0.0020084446294935778,4,4,2.2655879702690813e-08,0
aligned_guard_1p1,0.5,128,38,0.0003640434344477359,3.4003948586157844e-05,0.0022133893524196794,4,4,3.327457045392619e-08,0
aligned_guard_1p1,0.5,128,39,0.00040144777789250956,3.7404343444773634e-05,0.002439685849503052,4,4,4.891250988876561e-08,0
aligned_guard_1p1,0.5,128,40,0.00044259255568176054,4.1144777789251e-05,0.002689649044601185,4,4,7.190712898874473e-08,0
aligned_guard_1p1,0.5,128,41,0.00048785181124993667,4.52592555681761e-05,0.0029658610216464964,4,4,1.0574898232337041e-07,0
aligned_guard_1p1,0.5,128,42,0.0005376369923749304,4.978518112499371e-05,0.0032712071808992603,4,4,1.555658040176318e-07,0
aligned_guard_1p1,0.5,128,43,0.0005924006916124235,5.4763699237493086e-05,0.0036089154895449426,4,4,2.2896800850271031e-07,0
aligned_guard_1p1,0.5,128,44,0.0006526407607736659,6.02400691612424e-05,0.003982601609919292,4,4,3.371935159347679e-07,0
aligned_guard_1p1,0.5,128,45,0.0007189048368510325,6.626407607736664e-05,0.004396320862860753,4,4,4.968467040824278e-07,0
aligned_guard_1p1,0.5,128,46,0.0007917953205361358,7.289048368510331e-05,0.0048546279976112265,4,4,7.326001271449497e-07,0
aligned_guard_1p1,0.5,128,47,0.0008719748525897494,8.017953205361364e-05,0.0053626460265562784,4,4,1.0809773347816634e-06,0
aligned_guard_1p1,0.5,128,48,0.0009601723378487245,8.819748525897502e-05,0.005926145590216137,4,4,1.5962644117714501e-06,0
aligned_guard_1p1,0.5,128,49,0.001057189571633597,9.701723378487253e-05,0.006551636555306443,5,5,1.4571971589139025e-08,0
aligned_guard_1p1,0.5,128,50,0.001163908528796957,0.00010671895716335979,0.00724647374019777,5,5,2.3717301926314397e-08,0
aligned_guard_1p1,0.5,128,51,0.0012812993816766526,0.00011739085287969578,0.00801897910394307,5,5,3.862688978905865e-08,0
aligned_guard_1p1,0.5,128,52,0.001410429319844318,0.00012912993816766537,0.008878582767712365,5,5,6.296799711636606e-08,0
aligned_guard_1p1,0.5,128,53,0.00155247225182875,0.00014204293198443192,0.00983598577296628,5,5,1.0279866965660435e-07,0
aligned_guard_1p1,0.5,128,54,0.0017087194770116251,0.00015624722518287512,0.010903347620965155,5,5,1.6807318776433168e-07,0
aligned_guard_1p1,0.5,128,55,0.0018805914247127878,0.00017187194770116264,0.012094501906935173,5,5,2.752011369762502e-07,0
aligned_guard_1p1,0.5,128,56,0.0020696505671840668,0.00018905914247127894,0.013425203480880695,5,5,4.513998613613545e-07,0
aligned_guard_1p1,0.5,128,57,0.0022776156239024737,0.00020796505671840686,0.014913410515074124,5,5,7.418259299013446e-07,0
aligned_guard_1p1,0.5,128,58,0.0025063771862927214,0.00022876156239024756,0.016579604521613663,5,5,1.2216676039409973e-06,0
aligned_guard_1p1,0.5,128,59,0.0027580149049219937,0.00025163771862927233,0.01844715060875703,6,6,3.2200505207960666e-08,0
aligned_guard_1p1,0.5,128,60,0.0030348163954141932,0.0002768014904921996,0.020542698730294767,6,6,5.859754047445866e-08,0
aligned_guard_1p1,0.5,128,61,0.0033392980349556127,0.0003044816395414196,0.022896624658220507,6,6,1.0693245827755888e-07,0
aligned_guard_1p1,0.5,128,62,0.0036742278384511743,0.00033492980349556157,0.02554350531431764,6,6,1.957567201679482e-07,0
aligned_guard_1p1,0.5,128,63,0.004042650622296292,0.00036842278384511775,0.028522618222674812,6,6,3.5961408526215084e-07,0
aligned_guard_1p1,0.5,128,64,0.004447915684525921,0.0004052650622296296,0.031878447088141366,6,6,6.632000443899614e-07,0
aligned_guard_1p1,0.5,128,65,0.004893707252978514,0.0004457915684525926,0.03566116539452588,6,6,1.2283390212147302e-06,0
aligned_guard_1p1,0.5,128,66,0.005384077978276365,0.0004903707252978519,0.03992705669776265,7,7,7.091777390990251e-08,0
aligned_guard_1p1,0.5,128,67,0.005923485776104002,0.0005394077978276372,0.04473881373393305,7,7,1.4587376671900804e-07,0
aligned_guard_1p1,0.5,128,68,0.006516834353714403,0.000593348577610401,0.05016564013198887,7,7,3.01827901611914e-07,0
aligned_guard_1p1,0.5,128,69,0.007169517789085845,0.0006526834353714411,0.0562830580003427,7,7,6.285539683571511e-07,0
aligned_guard_1p1,0.5,128,70,0.00788746956799443,0.0007179517789085853,0.06317230822338715,7,7,1.3183005507477525e-06,0
aligned_guard_1p1,0.5,128,71,0.008677216524793875,0.0007897469567994438,0.07091922085347517,8,8,1.3903316515158172e-07,0
aligned_guard_1p1,0.5,128,72,0.009545938177273262,0.0008687216524793883,0.0796124397934898,8,8,3.260355522430425e-07,0
aligned_guard_1p1,0.5,128,73,0.01050153199500059,0.0009555938177273272,0.08934091945163453,8,8,7.718704722749593e-07,0
aligned_guard_1p1,0.5,128,74,0.01155268519450065,0.00105115319950006,0.10019067762550671,8,8,1.8464322961066741e-06,0
aligned_guard_1p1,0.5,128,75,0.012708953713950717,0.001156268519450066,0.11224089654178541,9,9,3.2643360628890165e-07,0
aligned_guard_1p1,0.5,128,76,0.01398084908534579,0.0012718953713950728,0.12555959980289166,9,9,8.798193450366778e-07,0
aligned_guard_1p1,0.5,128,77,0.015379933993880369,0.0013990849085345801,0.14019927102060198,10,10,2.1273685105138033e-07,0
aligned_guard_1p1,0.5,128,78,0.016918927393268408,0.0015389933993880383,0.1561928546148207,10,10,6.490363802822978e-07,0
aligned_guard_1p1,0.5,128,79,0.01861182013259525,0.0016928927393268422,0.17355050459125326,11,11,2.1585306084728973e-07,0
aligned_guard_1p1,0.5,128,80,0.020474002145854774,0.0018621820132595267,0.19225709177344374,11,11,7.487769604974372e-07,0
aligned_guard_1p1,0.5,128,81,0.022522402360440254,0.0020484002145854797,0.21226969388111147,12,12,3.4425422980978093e-07,0
aligned_guard_1p1,0.5,128,82,0.024775642596484283,0.0022532402360440277,0.23351284138526418,12,12,1.3602771631246362e-06,0
aligned_guard_1p1,0.5,128,83,0.027254206856132713,0.0024785642596484307,0.25586672749874495,13,13,8.64876966726353e-07,0
aligned_guard_1p1,0.5,128,84,0.029980627541745988,0.002726420685613274,0.27913885735245875,14,14,6.784079673791103e-07,0
aligned_guard_1p1,0.5,128,85,0.032979690295920586,0.0029990627541746015,0.3030004044652567,15,15,6.582575992285654e-07,0
aligned_guard_1p1,0.5,128,86,0.03627865932551265,0.003298969029592062,0.3268514838853462,16,16,7.953571855284715e-07,0
aligned_guard_1p1,0.5,128,87,0.03990752525806392,0.0036288659325512686,0.39288675886279373,17,17,1.1671483712546198e-06,0
aligned_guard_1p1,0.5,128,88,0.043899277783870316,0.003991752525806396,0.4915111839280042,18,18,1.5326701468594679e-06,0
aligned_guard_1p1,0.5,128,89,0.04795997126993258,0.004060693486062264,0.538926732413348,19,19,7.49989580496669e-07,0
aligned_guard_1p1,0.5,128,90,0.051727360454616574,0.0037673891846839937,0.5204191229277655,19,19,5.763657348159071e-07,0
aligned_guard_1p1,0.5,128,91,0.055346932659697624,0.003619572205081048,0.492140172708545,21,21,1.6310121180613458e-06,0
aligned_guard_1p1,0.5,128,92,0.05902431199774308,0.0036773793380454525,0.5434907426223962,26,26,9.235285955399806e-07,0
aligned_guard_1p1,0.5,128,93,0.060715867644257744,0.0016915556465146656,0.33675701413703946,17,17,1.8544110004062896e-06,1
aligned_guard_1p1,0.5,128,94,0.06257657885542388,0.0018607112111661322,0.3823175563721012,21,21,1.4693040672634172e-06,0
aligned_guard_1p1,0.5,128,95,0.06462336118770662,0.0020467823322827456,0.42348840319685643,28,28,8.068762222337384e-07,0
aligned_guard_1p1,0.5,128,96,0.06687482175321764,0.0022514605655110202,0.45663077256596507,30,30,1.6447387485350276e-06,0
aligned_guard_1p1,0.5,128,97,0.06934011833502628,0.002465296581808635,0.4753119000079096,32,32,1.6868097470129526e-06,0
aligned_guard_1p1,0.5,128,98,0.07193346449548177,0.002593346160455493,0.4786222080780046,34,34,1.0253983623488905e-06,0
aligned_guard_1p1,0.5,128,99,0.07328805383373539,0.0013545893382536252,0.31574535232265466,21,21,1.4029591679397915e-06,1
aligned_guard_1p1,0.5,128,100,0.07477810210581438,0.001490048272078988,0.36501222629630536,23,23,1.486959269436413e-06,0
aligned_guard_1p1,0.5,128,101,0.07641715520510127,0.0016390530992868868,0.4103510073717759,27,27,9.97920001453438e-07,0
aligned_guard_1p1,0.5,128,102,0.07822011361431684,0.0018029584092155756,0.4480827383957955,32,32,1.2600339758064134e-06,0
aligned_guard_1p1,0.5,128,103,0.08020336786445398,0.0019832542501371335,0.47498888985357934,24,24,1.2730489491934176e-06,0
aligned_guard_1p1,0.5,128,104,0.08229105274772408,0.0020876848832701053,0.48065413846763777,19,19,1.0254131422109188e-06,0
aligned_guard_1p1,0.5,128,105,0.08446276491681702,0.002171712169092941,0.4758568826569314,18,18,1.4683075686861747e-06,0
aligned_guard_1p1,0.5,128,106,0.08674466126868574,0.002281896351868714,0.520387096113091,20,20,1.2933660187517402e-06,0
aligned_guard_1p1,0.5,128,107,0.08893716024580565,0.0021924989771199195,0.5323702102851026,21,21,1.7865907686456493e-06,0
aligned_guard_1p1,0.5,128,108,0.09099634663035726,0.002059186384551608,0.5297595801772083,21,21,1.0787430847539099e-06,0
aligned_guard_1p1,0.5,128,109,0.09293985691464772,0.0019435102842904662,0.5044766635238752,20,20,8.114956526983234e-07,0
aligned_guard_1p1,0.5,128,110,0.0948661207290278,0.0019262638143800743,0.47643088505007186,19,19,1.204495123553333e-06,0
aligned_guard_1p1,0.5,128,111,0.09688767713398004,0.00202155640495224,0.50268473397047,20,20,1.0173066848177327e-06,0
aligned_guard_1p1,0.5,128,112,0.0988984368292118,0.002010759695231759,0.49373548794651123,21,21,6.289889720171152e-07,0
aligned_guard_1p1,0.5,128,113,0.10093470902790941,0.0020362721986976096,0.5374557530248085,21,21,1.6380698506663995e-06,0
aligned_guard_1p1,0.5,128,114,0.10282907166821742,0.0018943626403080077,0.5235832422395453,21,21,1.5897145842165736e-06,0
aligned_guard_1p1,0.5,128,115,0.10463810840534175,0.0018090367371243281,0.49549161703524347,21,21,1.9009336429537698e-06,0
aligned_guard_1p1,0.5,128,116,0.10646360521994847,0.0018254968146067087,0.4785166709872779,22,22,1.186987667569321e-06,0
aligned_guard_1p1,0.5,128,117,0.10837105894652432,0.0019074537265758526,0.48607628739370395,23,23,1.078712789721161e-06,0
aligned_guard_1p1,0.5,128,118,0.11033315191016532,0.001962092963640998,0.5081449516323232,24,24,8.514545913691919e-07,0
aligned_guard_1p1,0.5,128,119,0.11226379488648353,0.0019306429763182055,0.5383245790643054,24,24,1.2108850564402912e-06,0
aligned_guard_1p1,0.5,128,120,0.11405699089814807,0.0017931960116645362,0.5156783642562517,24,24,8.984697701925342e-07,0
aligned_guard_1p1,0.5,128,121,0.11579566769356764,0.0017386767954195752,0.4851048473924385,24,24,9.366784306615983e-07,0
aligned_guard_1p1,0.5,128,122,0.11758773058962547,0.0017920628960578354,0.4802835306087302,24,24,1.6421721734059612e-06,0
aligned_guard_1p1,0.5,128,123,0.11945336076622814,0.001865630176602667,0.47278301549884605,25,25,1.0952535594463695e-06,0
aligned_guard_1p1,0.5,128,124,0.12142639079844514,0.0019730300322169892,0.5339703763761051,26,26,8.33208904125684e-07,0
aligned_guard_1p1,0.5,128,125,0.12327389968611728,0.001847508887672145,0.5330908928108646,25,25,1.3836299588543257e-06,0
aligned_guard_1p1,0.5,128,126,0.12500672696997,0.0017328272838527208,0.5028500077878136,25,25,8.736956815900966e-07,0
aligned_guard_1p1,0.5,128,127,0.12672973309208974,0.0017230061221197373,0.4795152583734496,25,25,8.997002189616921e-07,0
aligned_guard_1p1,0.5,128,128,0.12852634549600395,0.0017966124039142139,0.49959202650631757,25,25,1.368902087020751e-06,0
aligned_guard_1p1,0.5,128,129,0.13032442503750308,0.0017980795414991424,0.48497981649365207,25,25,1.4713369506431386e-06,0
aligned_guard_1p1,0.5,128,130,0.13217819243188564,0.0018537673943825634,0.5256256200231473,26,26,8.094551139851898e-07,0
aligned_guard_1p1,0.5,128,131,0.13394158383040702,0.0017633913985213732,0.5165467621636092,25,25,1.4920740424031635e-06,0
aligned_guard_1p1,0.5,128,132,0.1356484877621394,0.0017069039317323636,0.48761464842030533,25,25,1.252823630575207e-06,0
aligned_guard_1p1,0.5,128,133,0.13739874684199077,0.0017502590798513884,0.4907713341881483,25,25,1.6407983724329484e-06,0
aligned_guard_1p1,0.5,128,134,0.13918191851271064,0.0017831716707198582,0.5109587656401908,26,26,8.116306188287669e-07,0
aligned_guard_1p1,0.5,128,135,0.14092684568749517,0.0017449271747845302,0.4933987929069863,25,25,1.8310791089738674e-06,0
aligned_guard_1p1,0.5,128,136,0.1426951183301012,0.0017682726426060363,0.5130932134029779,26,26,8.871576678252783e-07,0
aligned_guard_1p1,0.5,128,137,0.14441826784408363,0.0017231495139824176,0.5009060069522411,25,25,1.951620376902832e-06,0
aligned_guard_1p1,0.5,128,138,0.1461383006347332,0.0017200327906495953,0.47335657675737247,26,26,8.230791828330655e-07,0
aligned_guard_1p1,0.5,128,139,0.14795514746343083,0.0018168468286976283,0.5078887993415437,26,26,1.3084530583840412e-06,0
aligned_guard_1p1,0.5,128,140,0.14974377405950176,0.0017886265960709244,0.5203758949051877,26,26,1.171949540513029e-06,0
aligned_guard_1p1,0.5,128,141,0.15146236499884266,0.001718590939340889,0.4971506457873867,26,26,8.658921500358e-07,0
aligned_guard_1p1,0.5,128,142,0.15319080581844471,0.0017284408196020608,0.5020374149584456,26,26,9.293347237362586e-07,0
aligned_guard_1p1,0.5,128,143,0.15491223211865893,0.0017214263002142249,0.4855768690096837,26,26,9.284891047356484e-07,0
aligned_guard_1p1,0.5,128,144,0.15668479009050487,0.0017725579718459521,0.4578475457936409,26,26,1.1838347165756228e-06,0
aligned_guard_1p1,0.5,128,145,0.15862054139913465,0.0019357513086297855,0.5372399712373475,27,27,9.441243923586238e-07,0
aligned_guard_1p1,0.5,128,146,0.16042211184462052,0.0018015704454858862,0.5257080519176333,26,26,1.2638158613522053e-06,0
aligned_guard_1p1,0.5,128,147,0.162135582314508,0.0017134704698874882,0.4932874969832576,26,26,8.344062870734837e-07,0
aligned_guard_1p1,0.5,128,148,0.16387236915825162,0.0017367868437436235,0.4914021048672823,26,26,9.183458816599479e-07,0
aligned_guard_1p1,0.5,128,149,0.1656395439694103,0.0017671748111586685,0.48976637606765977,26,26,1.04431674881589e-06,0
aligned_guard_1p1,0.5,128,150,0.16744364373769915,0.001804099768288849,0.48119991141345425,26,26,1.2034973595383664e-06,0
aligned_guard_1p1,0.5,128,151,0.16931822821443937,0.001874584476740208,0.5316416286564936,26,26,1.524940268787832e-06,0
aligned_guard_1p1,0.5,128,152,0.171081243350667,0.0017630151362276242,0.5141128420938833,26,26,9.186008605240623e-07,0
aligned_guard_1p1,0.5,128,153,0.17279586219684015,0.0017146188461731483,0.48582638708800935,25,25,1.7684848091656692e-06,0
aligned_guard_1p1,0.5,128,154,0.17456050373519955,0.0017646415383594,0.48636174948204897,26,26,8.733548615962023e-07,0
aligned_guard_1p1,0.5,128,155,0.1763746282425633,0.0018141245073637633,0.5104167017929293,26,26,1.0540157777707605e-06,0
aligned_guard_1p1,0.5,128,156,0.1781517296784992,0.0017771014359359016,0.49170790514187834,26,26,8.865820792244284e-07,0
aligned_guard_1p1,0.5,128,157,0.17995879990998465,0.0018070702314854318,0.5190956816980659,26,26,9.54878680787618e-07,0
aligned_guard_1p1,0.5,128,158,0.1816993944623937,0.0017405945524090504,0.4996169325972996,25,25,1.7052954443250148e-06,0
aligned_guard_1p1,0.5,128,159,0.18344132356731857,0.001741929104924874,0.47515569606822255,25,25,1.6487173256640627e-06,0
aligned_guard_1p1,0.5,128,160,0.18527433232564647,0.0018330087583278904,0.5016884397289989,26,26,9.427911821617353e-07,0
aligned_guard_1p1,0.5,128,161,0.18710117206638083,0.0018268397407343506,0.5183106486597766,26,26,9.052641107714159e-07,0
aligned_guard_1p1,0.5,128,162,0.18886347402318812,0.0017623019568072807,0.49443769672467514,25,25,1.6832160461884022e-06,0
aligned_guard_1p1,0.5,128,163,0.19064560144640177,0.0017821274232136556,0.5087824763157556,25,25,1.735941854231161e-06,0
aligned_guard_1p1,0.5,128,164,0.19239696623014843,0.001751364783746649,0.48472369139383714,25,25,1.4697224651564082e-06,0
aligned_guard_1p1,0.5,128,165,0.1942035261475217,0.001806559917373286,0.4609200623045852,25,25,1.7429508467391975e-06,0
aligned_guard_1p1,0.5,128,166,0.19616325850147973,0.0019597323539580222,0.530674911652177,26,26,1.204814821362245e-06,0
aligned_guard_1p1,0.5,128,167,0.1980097113023637,0.001846452800883962,0.5222534388037394,25,25,1.9153501342066647e-06,0
aligned_guard_1p1,0.5,128,168,0.199777485972372,0.0017677746700083012,0.49834800163205617,25,25,1.388579042511048e-06,0
aligned_guard_1p1,0.5,128,169,0.20155112072581632,0.0017736347534443384,0.49255943877719016,25,25,1.3582457919817577e-06,0
aligned_guard_1p1,0.5,128,170,0.20335154785583692,0.0018004271300205907,0.489062173510605,25,25,1.4270305470246527e-06,0
aligned_guard_1p1,0.5,128,171,0.20519224135815453,0.0018406935023176042,0.48421190005394593,25,25,1.5868098055210725e-06,0
aligned_guard_1p1,0.5,128,172,0.2070929520822327,0.0019007107240781702,0.5238997645823158,25,25,1.8935128972375655e-06,0
aligned_guard_1p1,0.5,128,173,0.20890695435191642,0.0018140022696837156,0.5099987591706707,25,25,1.3548565059984213e-06,0
aligned_guard_1p1,0.5,128,174,0.21068539227658267,0.0017784379246662647,0.49241135567862726,25,25,1.146953070275682e-06,0
aligned_guard_1p1,0.5,128,175,0.21249123804370076,0.0018058457671180962,0.4792304308350816,25,25,1.209878513369432e-06,0
aligned_guard_1p1,0.5,128,176,0.21437534811990286,0.0018841100762020942,0.5123039047670397,25,25,1.5117728881633842e-06,0
aligned_guard_1p1,0.5,128,177,0.21621420788523965,0.0018388597653368043,0.49329654534423417,25,25,1.2475686568698143e-06,0
aligned_guard_1p1,0.5,128,178,0.21807805609448833,0.0018638482092486616,0.5162803881181359,25,25,1.3137198743188712e-06,0
aligned_guard_1p1,0.5,128,179,0.2198831297057894,0.0018050736113010876,0.4954677042135972,25,25,1.0395009194286122e-06,0
aligned_guard_1p1,0.5,128,180,0.2217047152460277,0.0018215855402382761,0.48136340123180743,25,25,1.0556695348825718e-06,0
aligned_guard_1p1,0.5,128,181,0.22359682579657728,0.0018921105505495892,0.49821380745586896,25,25,1.2745639049920494e-06,0
aligned_guard_1p1,0.5,128,182,0.22549571992820688,0.001898894131629611,0.5173879727846236,25,25,1.245495475444142e-06,0
aligned_guard_1p1,0.5,128,183,0.22733079750201443,0.001835077573807534,0.49677591178175873,25,25,9.704884427597298e-07,0
aligned_guard_1p1,0.5,128,184,0.22917778477563822,0.0018469872736237983,0.5050585506186578,25,25,9.750789343001932e-07,0
aligned_guard_1p1,0.5,128,185,0.2310062730482963,0.0018284882726580724,0.4821176651620169,25,25,8.858532793518376e-07,0
aligned_guard_1p1,0.5,128,186,0.23290258219104842,0.0018963091427521167,0.4726288319528599,25,25,1.055818396673161e-06,0
aligned_guard_1p1,0.5,128,187,0.2349087115409198,0.0020061293498713755,0.5249007474014253,25,25,1.4191330159910448e-06,0
aligned_guard_1p1,0.5,128,188,0.23681967219376981,0.0019109606528500136,0.5164346207426109,25,25,1.0213709711516324e-06,0
aligned_guard_1p1,0.5,128,189,0.23866981989504335,0.001850147701273526,0.49958242811596637,25,25,8.050342845472962e-07,0
aligned_guard_1p1,0.5,128,190,0.24052151402713165,0.0018516941320883063,0.486230963066782,24,24,1.9430134753731093e-06,0
aligned_guard_1p1,0.5,128,191,0.24242564423760735,0.0019041302104756985,0.4974879924876912,25,25,8.913129245815424e-07,0
aligned_guard_1p1,0.5,128,192,0.24433938913118164,0.0019137448935743011,0.48686382325295574,25,25,8.773778854095181e-07,0
aligned_guard_1p1,0.5,128,193,0.24630476918426067,0.0019653800530790235,0.5204830904049872,25,25,9.851018836117364e-07,0
aligned_guard_1p1,0.5,128,194,0.24819280367501595,0.001888034490755275,0.5015524868924668,24,24,1.84681424365147e-06,0
aligned_guard_1p1,0.5,128,195,0.2500749940141101,0.0018821903390941325,0.4915572980949329,24,24,1.7500200672001632e-06,0
aligned_guard_1p1,0.5,128,196,0.25198951175841855,0.001914517744308448,0.4866908574816561,24,24,1.855990167491125e-06,0
aligned_guard_1p1,0.5,128,197,0.2539563842760317,0.0019668725176131014,0.5124353540090557,25,25,8.40187792754815e-07,0
aligned_guard_1p1,0.5,128,198,0.2558755263709566,0.0019191420949249561,0.4947443789909702,24,24,1.731905616515801e-06,0
aligned_guard_1p1,0.5,128,199,0.2578150553241092,0.0019395289531525767,0.510791846074917,24,24,1.7625270075116995e-06,0
aligned_guard_1p1,0.5,128,200,0.25971360653245024,0.001898551208341048,0.49069065180756966,24,24,1.5050819972605255e-06,0
aligned_guard_1p1,0.5,128,201,0.2616481769194622,0.0019345703870119661,0.47139749131596453,24,24,1.6132170921252142e-06,0
aligned_guard_1p1,0.5,128,202,0.2637001292767089,0.0020519523572467184,0.5167953480173955,25,25,8.697134290482229e-07,0
aligned_guard_1p1,0.5,128,203,0.2656853951707603,0.0019852658940514006,0.5134355094651123,24,24,1.71649669213458e-06,0
aligned_guard_1p1,0.5,128,204,0.2676187109012204,0.0019333157304601062,0.5017101234891396,24,24,1.4213074981349268e-06,0
aligned_guard_1p1,0.5,128,205,0.2695454367534066,0.001926725852186194,0.4911307717820604,24,24,1.3390563903755871e-06,0
aligned_guard_1p1,0.5,128,206,0.27150695694607857,0.001961520192672004,0.4882356285076835,24,24,1.4243958757513079e-06,0
aligned_guard_1p1,0.5,128,207,0.2735157413097551,0.0020087843636764973,0.4810338329871966,24,24,1.5573675082685583e-06,0
aligned_guard_1p1,0.5,128,208,0.27560372787735476,0.0020879865675996682,0.5268626305480869,24,24,1.8379649718812017e-06,0
aligned_guard_1p1,0.5,128,209,0.27758525631241154,0.0019815284350567517,0.5014709198553294,24,24,1.3286417096670396e-06,0
aligned_guard_1p1,0.5,128,210,0.27956097250710976,0.0019757161946981966,0.4969128244669656,24,24,1.2555574896343224e-06,0
aligned_guard_1p1,0.5,128,211,0.28154896325459905,0.001987990747489292,0.48897365794034414,24,24,1.2501097933396024e-06,0
aligned_guard_1p1,0.5,128,212,0.2835817831368225,0.002032819882223422,0.504236114163415,24,24,1.3564588855375856e-06,0
aligned_guard_1p1,0.5,128,213,0.2855975251921055,0.0020157420552830703,0.49891899984047205,24,24,1.2456903940045355e-06,0
