variant,model,eta,grid,converged,steps,avg_linear,paper_linear,linear_delta,avg_nonlinear,paper_nonlinear,nonlinear_delta,avg_linear_per_newton_solve,max_linear,max_nonlinear,elapsed_sec,failure_reason
tol_1e-2,M3,0.1,64,True,131,3.9389312977099236,3.97,-0.031068702290076633,2.9923664122137406,3.49,-0.49763358778625966,1.316326530612245,7,4,3.308439900050871,
tol_1e-2,M3,0.5,64,True,195,11.646153846153846,6.61,5.036153846153845,4.343589743589743,3.97,0.37358974358974306,2.6812278630460447,22,7,10.169532500091009,
jacobi_5_5,M3,0.1,64,True,131,3.877862595419847,3.97,-0.09213740458015307,2.9389312977099236,3.49,-0.5510687022900767,1.3194805194805195,7,5,2.8355514999711886,
jacobi_5_5,M3,0.5,64,True,195,11.061538461538461,6.61,4.451538461538461,4.292307692307692,3.97,0.32230769230769196,2.5770609318996414,21,6,9.542878600070253,
sgs_3_3,M3,0.1,64,True,131,3.877862595419847,3.97,-0.09213740458015307,2.9389312977099236,3.49,-0.5510687022900767,1.3194805194805195,7,5,61.1606274000369,
sgs_3_3,M3,0.5,64,True,195,10.6,6.61,3.9899999999999993,4.317948717948718,3.97,0.3479487179487175,2.454869358669834,21,6,293.6345857999986,
