model,eta_target,grid,variant,step,time,dt,eta_measured,linear_iters,nonlinear_iters,final_residual_norm,rejections_before_accept
M1,0.1,64,aligned_guard_1p1,50,0.0009302116594731413,7.564385520829704e-05,0.09189236637565032,6,6,2.0110927560559967e-07,0
M1,0.1,64,aligned_guard_1p1,51,0.0010125295474455432,8.231788797240201e-05,0.09186522107241206,6,6,2.1394759535087262e-07,0
M1,0.1,64,aligned_guard_1p1,52,0.0011021367861931814,8.96072387476383e-05,0.09183654279548013,6,6,2.27317574339772e-07,0
M1,0.1,64,aligned_guard_1p1,53,0.0011997093167131876,9.757253052000609e-05,0.09180609824014221,6,6,2.4135068391700757e-07,0
M1,0.1,64,aligned_guard_1p1,54,0.0013059904161068032,0.00010628109939361578,0.09232526972953015,6,6,2.558440087590479e-07,0
M1,0.1,64,aligned_guard_1p1,55,0.0014211063531682055,0.00011511593706140225,0.09298105824923014,6,6,2.618302498987724e-07,0
M1,0.1,64,aligned_guard_1p1,56,0.0015449121467663392,0.00012380579359813363,0.0929849856253853,6,6,2.5744807789145414e-07,0
M1,0.1,64,aligned_guard_1p1,57,0.001678058151753551,0.00013314600498721176,0.0929824395960606,6,6,2.537615547145323e-07,0
M1,0.1,64,aligned_guard_1p1,58,0.001821252937312665,0.00014319478555911407,0.09298100915054805,6,6,2.5176211474261207e-07,0
M1,0.1,64,aligned_guard_1p1,59,0.0019752572731090894,0.00015400433579642434,0.09298071165498004,6,6,2.5251989333942227e-07,0
M1,0.1,64,aligned_guard_1p1,60,0.0021408876851109703,0.00016563041200188093,0.0929814786904082,6,6,2.5911207651534613e-07,0
M1,0.1,64,aligned_guard_1p1,61,0.0023190203781318732,0.00017813269302090274,0.10011636085095424,6,6,2.754106711406441e-07,0
M1,0.1,64,aligned_guard_1p1,62,0.002496946035343978,0.00017792565721210483,0.10093380153726386,6,6,2.0228297236356297e-07,0
M1,0.1,64,aligned_guard_1p1,63,0.0026732255913521964,0.0001762795560082182,0.10020929993137845,6,6,1.5034415626336687e-07,0
M1,0.1,64,aligned_guard_1p1,64,0.002849136964976133,0.00017591137362393643,0.09956805125194952,6,6,1.2103062398796703e-07,0
M1,0.1,64,aligned_guard_1p1,65,0.003025811481964324,0.00017667451698819117,0.0990555420533338,6,6,1.0373578914224043e-07,0
M1,0.1,64,aligned_guard_1p1,66,0.003204170525109094,0.00017835904314476974,0.09863928943032571,6,6,9.248253890588202e-08,0
M1,0.1,64,aligned_guard_1p1,67,0.0033849899979326026,0.00018081947282350857,0.09829455754408163,6,6,8.477393643727189e-08,0
M1,0.1,64,aligned_guard_1p1,68,0.003568946747259662,0.0001839567493270596,0.09800431555362375,6,6,7.882930320879505e-08,0
M1,0.1,64,aligned_guard_1p1,69,0.003756649450235437,0.00018770270297577496,0.09775651398073402,6,6,7.633994895831813e-08,0
M1,0.1,64,aligned_guard_1p1,70,0.00394865988036674,0.00019201043013130321,0.09754236357081526,6,6,7.334233373949685e-08,0
M1,0.1,64,aligned_guard_1p1,71,0.0041455081246600045,0.00019684824429326507,0.09735528319528064,6,6,7.15631005278232e-08,0
M1,0.1,64,aligned_guard_1p1,72,0.00434770387391217,0.0002021957492521653,0.09719023324404497,6,6,6.896844860652491e-08,0
M1,0.1,64,aligned_guard_1p1,73,0.004555745096268794,0.00020804122235662425,0.0970432781194181,6,6,6.74940381532213e-08,0
M1,0.1,64,aligned_guard_1p1,74,0.00477012493420112,0.00021437983793232536,0.09691129023705354,6,6,6.689789117984647e-08,0
M1,0.1,64,aligned_guard_1p1,75,0.004991337382624759,0.0002212124484236392,0.09679174443032393,6,6,6.673617373689778e-08,0
M1,0.1,64,aligned_guard_1p1,76,0.005219882130656323,0.000228544748031564,0.09668257181789067,6,6,6.674785223667299e-08,0
M1,0.1,64,aligned_guard_1p1,77,0.005456268837933873,0.00023638670727754973,0.09658205379138014,6,6,6.625096719931702e-08,0
M1,0.1,64,aligned_guard_1p1,78,0.005701021043957729,0.00024475220602385557,0.09648874368814862,6,6,6.547220189472991e-08,0
M1,0.1,64,aligned_guard_1p1,79,0.005954679861213029,0.0002536588172552998,0.09640140795690265,6,6,6.64708236906709e-08,0
M1,0.1,64,aligned_guard_1p1,80,0.006217807571306953,0.000263127710093924,0.09631898130049457,6,6,6.607271668326504e-08,0
M1,0.1,64,aligned_guard_1p1,81,0.006490991222692366,0.0002731836513854128,0.09624053200854335,6,6,6.677514694406912e-08,0
M1,0.1,64,aligned_guard_1p1,82,0.006774846315431423,0.0002838550927390573,0.09616523483077406,6,6,6.623059729070097e-08,0
M1,0.1,64,aligned_guard_1p1,83,0.00707002065077056,0.00029517433533913666,0.09609234950352864,6,6,6.716295464180365e-08,0
M1,0.1,64,aligned_guard_1p1,84,0.007377198419723225,0.0003071777689526651,0.09602120355721923,6,6,6.627831466907573e-08,0
M1,0.1,64,aligned_guard_1p1,85,0.007697104604579174,0.0003199061848559493,0.09595117838355814,6,6,6.534666712326416e-08,0
M1,0.1,64,aligned_guard_1p1,86,0.00803050976983639,0.00033340516525721725,0.09588169778153471,6,6,6.39571039362861e-08,0
M1,0.1,64,aligned_guard_1p1,87,0.008378235324317994,0.00034772555448160387,0.09581221836632307,6,6,6.367707308453674e-08,0
M1,0.1,64,aligned_guard_1p1,88,0.008741159344250534,0.00036292401993254084,0.09574222134112119,6,6,6.194348844190374e-08,0
M1,0.1,64,aligned_guard_1p1,89,0.009120223058094686,0.0003790637138441505,0.09567120521685477,6,6,5.7907733771250566e-08,0
M1,0.1,64,aligned_guard_1p1,90,0.009516438108364972,0.000396215050270287,0.09559867913204531,6,6,5.529102493169165e-08,0
M1,0.1,64,aligned_guard_1p1,91,0.009930894724154628,0.0004144566157896559,0.09552415648372574,6,6,4.945922547216087e-08,0
M1,0.1,64,aligned_guard_1p1,92,0.01036477096137664,0.0004338762372220121,0.09544714863459622,6,6,4.090002174714186e-08,0
M1,0.1,64,aligned_guard_1p1,93,0.010819343196827105,0.00045457223545046504,0.0953671585124396,6,6,3.490415325493414e-08,0
M1,0.1,64,aligned_guard_1p1,94,0.011295998098305764,0.0004766549014786585,0.09528367396312519,6,6,2.8490012827564275e-08,0
M1,0.1,64,aligned_guard_1p1,95,0.011796246337750355,0.0005002482394445917,0.10033682181413407,6,6,3.496995176691929e-08,0
M1,0.1,64,aligned_guard_1p1,96,0.012294815288211296,0.00049856895046094,0.10190784095037969,6,6,3.940509341622138e-08,0
M1,0.1,64,aligned_guard_1p1,97,0.012784050410662473,0.0004892351224511762,0.10129845516882863,6,6,4.025283704865356e-08,0
M1,0.1,64,aligned_guard_1p1,98,0.013267014461432837,0.0004829640507703643,0.10068762540899207,6,6,4.0616210043487736e-08,0
M1,0.1,64,aligned_guard_1p1,99,0.013746680208647125,0.00047966574721428724,0.10018166293195456,6,6,3.965927923981119e-08,0
M1,0.1,64,aligned_guard_1p1,100,0.014225476161096113,0.00047879595244898867,0.09976028740588538,6,6,3.9124138818670285e-08,0
M1,0.1,64,aligned_guard_1p1,101,0.014705422605617625,0.00047994644452151213,0.09940375527916438,6,6,3.8414572796005366e-08,0
M1,0.1,64,aligned_guard_1p1,102,0.01518824787029061,0.0004828252646729854,0.09909771487560354,6,6,3.8449665357893767e-08,0
M1,0.1,64,aligned_guard_1p1,103,0.01567546926109571,0.0004872213908050973,0.09883165204807774,6,6,3.8677783931714e-08,0
M1,0.1,64,aligned_guard_1p1,104,0.016168450386786173,0.0004929811256904652,0.09859767371083893,6,6,3.7527671976945396e-08,0
M1,0.1,64,aligned_guard_1p1,105,0.01666844304090928,0.0004999926541231078,0.09838972041930961,6,6,3.803972912896889e-08,0
M1,0.1,64,aligned_guard_1p1,106,0.017176618744623326,0.0005081757037140448,0.09820304793338598,6,6,3.7923085265373396e-08,0
M1,0.1,64,aligned_guard_1p1,107,0.017694093216554945,0.00051747447193162,0.09803387599331613,6,6,3.745011279314224e-08,0
M1,0.1,64,aligned_guard_1p1,108,0.018221945927353506,0.0005278527107985621,0.09787914417733248,6,6,3.7870009749191166e-08,0
M1,0.1,64,aligned_guard_1p1,109,0.01876123620745876,0.0005392902801052544,0.09773633833607209,6,6,3.8047430780681437e-08,0
M1,0.1,64,aligned_guard_1p1,110,0.01931301693639386,0.0005517807289351002,0.0976033647305512,6,6,3.822970184583065e-08,0
M1,0.1,64,aligned_guard_1p1,111,0.01987834655434133,0.0005653296179474694,0.0974784571261581,6,6,3.884664297392978e-08,0
M1,0.1,64,aligned_guard_1p1,112,0.020458299945700215,0.0005799533913588838,0.09736010708607565,6,6,3.7936112150056425e-08,0
M1,0.1,64,aligned_guard_1p1,113,0.021053978616067896,0.000595678670367679,0.09724701085570457,6,6,3.830998543042914e-08,0
M1,0.1,64,aligned_guard_1p1,114,0.021666520497947997,0.0006125418818801011,0.09713802826410013,6,6,3.6917546971719004e-08,0
M1,0.1,64,aligned_guard_1p1,115,0.02229710966351631,0.0006305891655683132,0.09703215041389525,6,6,3.702253247009675e-08,0
M1,0.1,64,aligned_guard_1p1,116,0.022946986186790818,0.0006498765232745076,0.09692847384199542,6,6,3.612201050885609e-08,0
M1,0.1,64,aligned_guard_1p1,117,0.023617456377349973,0.0006704701905591552,0.09682617946514402,6,6,3.3586663899412317e-08,0
M1,0.1,64,aligned_guard_1p1,118,0.024309903600056425,0.0006924472227064527,0.09672451507392058,6,6,3.271614317419284e-08,0
M1,0.1,64,aligned_guard_1p1,119,0.025025799898091373,0.0007158962980349481,0.09662278046605936,6,6,3.0079584269195344e-08,0
M1,0.1,64,aligned_guard_1p1,120,0.025766718648909583,0.0007409187508182097,0.09652031455265456,6,6,2.7220743853079866e-08,0
M1,0.1,64,aligned_guard_1p1,121,0.026534348504087913,0.0007676298551783289,0.09641648395212687,6,6,2.423736196033615e-08,0
M1,0.1,64,aligned_guard_1p1,122,0.02733050889462806,0.0007961603905401444,0.09631067272157035,6,6,2.2825669778847747e-08,0
M1,0.1,64,aligned_guard_1p1,123,0.02815716742378381,0.000826658529155753,0.09882749747252963,6,6,2.4835642049113217e-08,0
M1,0.1,64,aligned_guard_1p1,124,0.02899363353928525,0.0008364661155014408,0.10204150074704624,6,6,2.7922683027613538e-08,0
M1,0.1,64,aligned_guard_1p1,125,0.02981336483427569,0.0008197312949904393,0.10156940822004223,6,6,2.6518182209978655e-08,0
M1,0.1,64,aligned_guard_1p1,126,0.030620429982488973,0.000807065148213284,0.10097885384835416,6,6,2.591000412286853e-08,0
M1,0.1,64,aligned_guard_1p1,127,0.031419671722175684,0.0007992417396867081,0.10047817037785468,6,6,2.567915916181257e-08,0
M1,0.1,64,aligned_guard_1p1,128,0.0322151099120642,0.0007954381898885178,0.10005649044015852,6,6,2.5084061031220008e-08,0
M1,0.1,64,aligned_guard_1p1,129,0.03301009900911259,0.000794989097048383,0.09969623054995101,6,6,2.498780313844205e-08,0
M1,0.1,64,aligned_guard_1p1,130,0.03380751039835269,0.0007974113892401057,0.09938412057301854,6,6,2.4989651178389756e-08,0
M1,0.1,64,aligned_guard_1p1,131,0.03460986331413287,0.0008023529157801816,0.09911029998939937,6,6,2.4861801277805545e-08,0
M1,0.1,64,aligned_guard_1p1,132,0.035419418845562,0.0008095555314291246,0.09886728556434653,6,6,2.4332706383191722e-08,0
M1,0.1,64,aligned_guard_1p1,133,0.036238249388757436,0.0008188305431954391,0.0986492779637068,6,6,2.4590440218750234e-08,0
M1,0.1,64,aligned_guard_1p1,134,0.03706829149357313,0.0008300421048156967,0.09845169831256906,6,6,2.4504124709810866e-08,0
M1,0.1,64,aligned_guard_1p1,135,0.03791138726443575,0.0008430957708626215,0.09827087059691546,6,6,2.438743684459553e-08,0
M1,0.1,64,aligned_guard_1p1,136,0.038769317763821275,0.0008579304993855268,0.09810379868409413,6,6,2.382932820820654e-08,0
M1,0.1,64,aligned_guard_1p1,137,0.039643830790730826,0.0008745130269095541,0.09794800635552801,6,6,2.3955558410883567e-08,0
M1,0.1,64,aligned_guard_1p1,138,0.04053666471298063,0.0008928339222498103,0.09780142027796797,6,6,2.3694519745338413e-08,0
M1,0.1,64,aligned_guard_1p1,139,0.0414495695764399,0.00091290486345927,0.09766228281738462,6,6,2.3055312176275137e-08,0
M1,0.1,64,aligned_guard_1p1,140,0.042384326411037225,0.0009347568345973233,0.09752908594841093,6,6,2.2314460926416003e-08,0
M1,0.1,64,aligned_guard_1p1,141,0.043342765450537474,0.0009584390395002504,0.09740052029818348,6,6,2.1782626585927862e-08,0
M1,0.1,64,aligned_guard_1p1,142,0.044326783848556366,0.0009840183980188916,0.0972754351943779,6,6,2.0413180438256637e-08,0
M1,0.1,64,aligned_guard_1p1,143,0.04533836338665106,0.0010115795380946945,0.09715280681920029,6,6,1.9361746770738493e-08,0
M1,0.1,64,aligned_guard_1p1,144,0.046379588618545006,0.0010412252318939448,0.09703171241733113,6,6,1.8044272327956777e-08,0
M1,0.1,64,aligned_guard_1p1,145,0.04745266586922328,0.0010730772506782726,0.09691130909676986,6,6,1.7053400606687126e-08,0
M1,0.1,64,aligned_guard_1p1,146,0.04855994350346384,0.0011072776342405629,0.09679081617885361,6,6,1.652329859074615e-08,0
M1,0.1,64,aligned_guard_1p1,147,0.049703933892174375,0.0011439903887105309,0.09666950035019699,6,6,1.77524115654535e-08,0
M1,0.1,64,aligned_guard_1p1,148,0.05088733753506721,0.001183403642892833,0.10070800905698468,6,6,2.12315070849683e-08,0
M1,0.1,64,aligned_guard_1p1,149,0.05206242147722241,0.0011750839421552015,0.10191833612357419,6,6,2.1123930658205373e-08,0
M1,0.1,64,aligned_guard_1p1,150,0.053215387652740066,0.0011529661755176545,0.1013741185292197,5,5,1.8359062744384583e-06,0
M1,0.1,64,aligned_guard_1p1,151,0.05435272545872585,0.001137337805985783,0.10082534930414343,5,5,1.6721009567238055e-06,0
M1,0.1,64,aligned_guard_1p1,152,0.0554807530964531,0.0011280276377272557,0.10035985981684735,5,5,1.5976267414782372e-06,0
M1,0.1,64,aligned_guard_1p1,153,0.056604735971464946,0.0011239828750118426,0.09996329308861092,5,5,1.5723226162533614e-06,0
M1,0.1,64,aligned_guard_1p1,154,0.05772913157737551,0.001124395605910567,0.09962060376309538,5,5,1.5739208309404114e-06,0
M1,0.1,64,aligned_guard_1p1,155,0.058857809344260416,0.0011286777668849076,0.09932047435949172,5,5,1.5907107384800714e-06,0
M1,0.1,64,aligned_guard_1p1,156,0.05999420923981432,0.0011363998955539057,0.09905437729090506,5,5,1.6152580959320547e-06,0
M1,0.1,64,aligned_guard_1p1,157,0.06114145777807579,0.001147248538261466,0.09881575416774267,5,5,1.643946307670921e-06,0
M1,0.1,64,aligned_guard_1p1,158,0.062302455382075225,0.001160997603999437,0.09859946270812214,5,5,1.6732981205559049e-06,0
M1,0.1,64,aligned_guard_1p1,159,0.0634799441554535,0.001177488773378275,0.09840140100803893,5,5,1.7013064921216604e-06,0
M1,0.1,64,aligned_guard_1p1,160,0.06467656205043863,0.0011966178949851334,0.09821824603393531,5,5,1.7257540163928108e-06,0
M1,0.1,64,aligned_guard_1p1,161,0.06589488750757588,0.0012183254571372522,0.0980472674022948,5,5,1.7443768997021015e-06,0
M1,0.1,64,aligned_guard_1p1,162,0.06713747742304836,0.001242589915472481,0.09788619198986744,5,5,1.7554512725038787e-06,0
M1,0.1,64,aligned_guard_1p1,163,0.0684069005053163,0.0012694230822679323,0.09773310360300409,5,5,1.7569686963254167e-06,0
M1,0.1,64,aligned_guard_1p1,164,0.06970576755800335,0.0012988670526870624,0.09758636729608793,5,5,1.7475516612468556e-06,0
M1,0.1,64,aligned_guard_1p1,165,0.07103675987657809,0.00133099231857474,0.0974445713328532,5,5,1.7272028710656782e-06,0
M1,0.1,64,aligned_guard_1p1,166,0.07240265671451307,0.0013658968379349822,0.09730648199976015,5,5,1.6973972523051955e-06,0
M1,0.1,64,aligned_guard_1p1,167,0.07380636262378472,0.0014037059092716442,0.09717100795347339,5,5,1.6626148107284753e-06,0
M1,0.1,64,aligned_guard_1p1,168,0.07525093538147778,0.0014445727576930713,0.09703717178075301,5,5,1.6342282651608462e-06,0
M1,0.1,64,aligned_guard_1p1,169,0.07673961516385742,0.0014886797823796402,0.09690408713185934,5,5,1.6295704225351714e-06,0
M1,0.1,64,aligned_guard_1p1,170,0.07827585561195531,0.0015362404480978842,0.09929341571715833,5,5,1.6756698831242733e-06,0
M1,0.1,64,aligned_guard_1p1,171,0.07982302813795032,0.0015471725259950096,0.10197238488325121,5,5,1.594493613919213e-06,0
M1,0.1,64,aligned_guard_1p1,172,0.08134027472168608,0.0015172465837357601,0.10149949612722986,5,5,1.3913654069282556e-06,0
M1,0.1,64,aligned_guard_1p1,173,0.08283510636285392,0.001494831641167842,0.1009323047339226,5,5,1.2781005558435843e-06,0
M1,0.1,64,aligned_guard_1p1,174,0.0843161303473042,0.001481023984450283,0.10044671591809251,5,5,1.2221807991283605e-06,0
M1,0.1,64,aligned_guard_1p1,175,0.0857905677850179,0.0014744374377137007,0.1000327945171893,5,5,1.1979543820484155e-06,0
M1,0.1,64,aligned_guard_1p1,176,0.0872645218466135,0.0014739540615956084,0.09967494374712786,5,5,1.1910938242485256e-06,0
M1,0.1,64,aligned_guard_1p1,177,0.0887432827128699,0.0014787608662564012,0.09936125302140196,5,5,1.1939516609942156e-06,0
M1,0.1,64,aligned_guard_1p1,178,0.0902315498404371,0.0014882671275672048,0.09908276531312128,5,5,1.2013911800584442e-06,0
M1,0.1,64,aligned_guard_1p1,179,0.09173359424025172,0.001502044399814624,0.09883261246907481,5,5,1.2104413233603608e-06,0
M1,0.1,64,aligned_guard_1p1,180,0.09325338043459584,0.00151978619434412,0.09860542509093849,5,5,1.2187436715643378e-06,0
M1,0.1,64,aligned_guard_1p1,181,0.09479466094014866,0.001541280505552816,0.09839693254635112,5,5,1.2244138282079013e-06,0
M1,0.1,64,aligned_guard_1p1,182,0.0963610517469218,0.0015663908067731446,0.09820368536766552,5,5,1.2258250413341995e-06,0
M1,0.1,64,aligned_guard_1p1,183,0.09795609454079326,0.0015950427938714543,0.09802285805049055,5,5,1.2216669252394802e-06,0
M1,0.1,64,aligned_guard_1p1,184,0.09958330968794789,0.0016272151471546205,0.09785210599317165,5,5,1.2109482929236231e-06,0
M1,0.1,64,aligned_guard_1p1,185,0.10124624287741667,0.0016629331894687802,0.0976894597345705,5,5,1.1937496594188507e-06,0
M1,0.1,64,aligned_guard_1p1,186,0.10294850757822174,0.0017022647008050748,0.09753324543718483,5,5,1.1715692132636534e-06,0
M1,0.1,64,aligned_guard_1p1,187,0.1046938249755613,0.0017453173973395555,0.09738202421983091,5,5,1.1483356191811293e-06,0
M1,0.1,64,aligned_guard_1p1,188,0.10648606272305325,0.0017922377474919426,0.09723454530847529,5,5,1.131967621238407e-06,0
M1,0.1,64,aligned_guard_1p1,189,0.10832927363313267,0.0018432109100794294,0.09708970953168497,5,5,1.1355728666050526e-06,0
M1,0.1,64,aligned_guard_1p1,190,0.11022773529191218,0.001898461658779505,0.09706252292183076,5,5,1.1767886444458491e-06,0
M1,0.1,64,aligned_guard_1p1,191,0.11218365154221245,0.0019559162503002625,0.10208759826352329,5,5,1.267544905905748e-06,0
M1,0.1,64,aligned_guard_1p1,192,0.11409957108931686,0.0019159195471044079,0.10172142990090152,5,5,1.1128221892708738e-06,0
M1,0.1,64,aligned_guard_1p1,193,0.11598306756490802,0.0018834964755911553,0.10111555860524375,5,5,1.0183435588856599e-06,0
M1,0.1,64,aligned_guard_1p1,194,0.11784578434318775,0.0018627167782797366,0.1005918115346054,5,5,9.677938717200777e-07,0
M1,0.1,64,aligned_guard_1p1,195,0.11969754220484921,0.0018517578616614617,0.1001468531572198,5,5,9.413628090298411e-07,0
M1,0.1,64,aligned_guard_1p1,196,0.12154658468924401,0.0018490424843947927,0.09976345942758634,5,5,9.281718455375702e-07,0
M1,0.1,64,aligned_guard_1p1,197,0.12340001127950467,0.0018534265902606624,0.0994282596220001,5,5,9.218151407541134e-07,0
M1,0.1,64,aligned_guard_1p1,198,0.1252640955924625,0.0018640843129578046,0.09913127280563176,5,5,9.185838542744827e-07,0
M1,0.1,64,aligned_guard_1p1,199,0.12714451562561666,0.001880420033154163,0.09886490885754494,5,5,9.159876060743632e-07,0
M1,0.1,64,aligned_guard_1p1,200,0.12904652520098953,0.001902009575372868,0.09862327940549666,5,5,9.121525892234409e-07,0
M1,0.1,64,aligned_guard_1p1,201,0.13097508566545413,0.0019285604644646015,0.09840173478435439,5,5,9.056696588737053e-07,0
M1,0.1,64,aligned_guard_1p1,202,0.13293497028404444,0.0019598846185903194,0.09819654555375319,5,5,8.956455043991887e-07,0
M1,0.1,64,aligned_guard_1p1,203,0.1349308496783124,0.001995879394267969,0.09800467809777265,5,5,8.816039968127883e-07,0
