variant,eta_target,grid,step,time,dt,eta_measured,linear_iters,nonlinear_iters,linear_per_nonlinear,residual
gs_3_3,0.5,64,41,0.00048785181124993667,4.52592555681761e-05,0.0014648100061703557,3,3,1.0,1.5704850637639263e-06
gs_3_3,0.5,64,42,0.0005376369923749304,4.978518112499371e-05,0.00161326743683695,4,4,1.0,3.318691941547261e-09
gs_3_3,0.5,64,43,0.0005924006916124235,5.4763699237493086e-05,0.001776983563260333,4,4,1.0,4.8832429504312195e-09
gs_3_3,0.5,64,44,0.0006526407607736659,6.02400691612424e-05,0.001957570272335567,4,4,1.0,7.167286666303733e-09
gs_3_3,0.5,64,45,0.0007189048368510325,6.626407607736664e-05,0.0021568184554035183,4,4,1.0,1.0537197341993383e-08
gs_3_3,0.5,64,46,0.0007917953205361358,7.289048368510331e-05,0.0023767195723575726,4,4,1.0,1.547566319220068e-08
gs_3_3,0.5,64,47,0.0008719748525897494,8.017953205361364e-05,0.002619490106464507,4,4,1.0,2.2750807201719468e-08
gs_3_3,0.5,64,48,0.0009601723378487245,8.819748525897502e-05,0.0028875993486791153,4,4,1.0,3.346578233425241e-08
gs_3_3,0.5,64,49,0.001057189571633597,9.701723378487253e-05,0.0031838010159376887,4,4,1.0,4.9237488571514434e-08
gs_3_3,0.5,64,50,0.001163908528796957,0.00010671895716335979,0.003511169289261731,4,4,1.0,7.250611585400856e-08
gs_3_3,0.5,64,51,0.0012812993816766526,0.00011739085287969578,0.003873139951591983,4,4,1.0,1.068029350094614e-07
gs_3_3,0.5,64,52,0.001410429319844318,0.00012912993816766537,0.004273557413609685,4,4,1.0,1.5743728213619067e-07
gs_3_3,0.5,64,53,0.00155247225182875,0.00014204293198443192,0.004716728539884932,4,4,1.0,2.3221748693308047e-07
gs_3_3,0.5,64,54,0.0017087194770116251,0.00015624722518287512,0.005207484328739496,4,4,1.0,3.427893841249104e-07
gs_3_3,0.5,64,55,0.0018805914247127878,0.00017187194770116264,0.0057543639679594645,4,4,1.0,5.064255080137249e-07
gs_3_3,0.5,64,56,0.0020696505671840668,0.00018905914247127894,0.006361392654947478,4,4,1.0,7.488437744250668e-07
gs_3_3,0.5,64,57,0.0022776156239024737,0.00020796505671840686,0.007035666581632686,4,4,1.0,1.108410287284387e-06
gs_3_3,0.5,64,58,0.0025063771862927214,0.00022876156239024756,0.007785249307470391,4,4,1.0,1.642438713583357e-06
gs_3_3,0.5,64,59,0.0027580149049219937,0.00025163771862927233,0.008619278446101764,5,5,1.0,1.9493416171721138e-08
gs_3_3,0.5,64,60,0.0030348163954141932,0.0002768014904921996,0.00954812379048642,5,5,1.0,3.1848712035165344e-08
gs_3_3,0.5,64,61,0.0033392980349556127,0.0003044816395414196,0.010583570043557219,5,5,1.0,5.21089905616725e-08
gs_3_3,0.5,64,62,0.0036742278384511743,0.00033492980349556157,0.011739045736581303,5,5,1.0,8.539550988366195e-08
gs_3_3,0.5,64,63,0.004042650622296292,0.00036842278384511775,0.013029826039330386,5,5,1.0,1.4019179002091922e-07
gs_3_3,0.5,64,64,0.004447915684525921,0.0004052650622296296,0.014473332755547332,5,5,1.0,2.3059982607225045e-07
gs_3_3,0.5,64,65,0.004893707252978514,0.0004457915684525926,0.016089451186017095,5,5,1.0,3.801230310731864e-07
gs_3_3,0.5,64,66,0.005384077978276365,0.0004903707252978519,0.017900882439471,5,5,1.0,6.280876665487398e-07
gs_3_3,0.5,64,67,0.005923485776104002,0.0005394077978276372,0.019933541852634903,5,5,1.0,1.0405217538476496e-06
gs_3_3,0.5,64,68,0.006516834353714403,0.000593348577610401,0.02221699959924784,5,5,1.0,1.7287576234860353e-06
gs_3_3,0.5,64,69,0.007169517789085845,0.0006526834353714411,0.024784959541619786,6,6,1.0,5.961718553776532e-08
gs_3_3,0.5,64,70,0.00788746956799443,0.0007179517789085853,0.027675767178699268,6,6,1.0,1.0964340152011137e-07
gs_3_3,0.5,64,71,0.008677216524793875,0.0007897469567994438,0.030932932022411395,6,6,1.0,2.024309725022227e-07
gs_3_3,0.5,64,72,0.009545938177273262,0.0008687216524793883,0.03460563766732858,6,6,1.0,3.753339528103647e-07
gs_3_3,0.5,64,73,0.01050153199500059,0.0009555938177273272,0.0387492021008275,6,6,1.0,6.992001826354232e-07
gs_3_3,0.5,64,74,0.01155268519450065,0.00105115319950006,0.043425433428529024,6,6,1.0,1.3092961495668578e-06
gs_3_3,0.5,64,75,0.012708953713950717,0.001156268519450066,0.048702807501770945,7,7,1.0,9.016599684758601e-08
gs_3_3,0.5,64,76,0.01398084908534579,0.0012718953713950728,0.05465637250206998,7,7,1.0,1.8789698762038018e-07
gs_3_3,0.5,64,77,0.015379933993880369,0.0013990849085345801,0.06136726798269251,7,7,1.0,3.942906423250385e-07
gs_3_3,0.5,64,78,0.016918927393268408,0.0015389933993880383,0.06892173084174932,7,7,1.0,8.337535846904243e-07
gs_3_3,0.5,64,79,0.01861182013259525,0.0016928927393268422,0.07740946554992809,7,7,1.0,1.777933198156519e-06
gs_3_3,0.5,64,80,0.020474002145854774,0.0018621820132595267,0.08692128296920554,8,8,1.0,2.249290720361458e-07
gs_3_3,0.5,64,81,0.022522402360440254,0.0020484002145854797,0.09754597675770964,8,8,1.0,5.37766949778749e-07
gs_3_3,0.5,64,82,0.024775642596484283,0.0022532402360440277,0.10936652008527789,8,8,1.0,1.300059498492076e-06
gs_3_3,0.5,64,83,0.027254206856132713,0.0024785642596484307,0.12245581671301543,9,9,1.0,2.4869952287644115e-07
gs_3_3,0.5,64,84,0.029980627541745988,0.002726420685613274,0.1368724231342164,9,9,1.0,6.781627545432301e-07
gs_3_3,0.5,64,85,0.032979690295920586,0.0029990627541746015,0.15265681624913818,9,9,1.0,1.875818953495542e-06
gs_3_3,0.5,64,86,0.03627865932551265,0.003298969029592062,0.16982884069447976,10,10,1.0,5.481763907544115e-07
gs_3_3,0.5,64,87,0.03990752525806392,0.0036288659325512686,0.18838684592482535,10,10,1.0,1.7219156749059385e-06
gs_3_3,0.5,64,88,0.043899277783870316,0.003991752525806396,0.2083086247488179,11,11,1.0,6.933471708830097e-07
gs_3_3,0.5,64,89,0.048290205562257354,0.0043909277783870364,0.22955352691850867,12,12,1.0,3.444514989084728e-07
gs_3_3,0.5,64,90,0.0531202261184831,0.004830020556225741,0.2520640097765831,12,12,1.0,1.3816441238632287e-06
gs_3_3,0.5,64,91,0.058433248730331414,0.005313022611848316,0.27576325296378645,13,13,1.0,9.468462318527689e-07
gs_3_3,0.5,64,92,0.06427757360336456,0.005844324873033148,0.30054285201429376,14,14,1.0,7.940596742673901e-07
gs_3_3,0.5,64,93,0.07070633096370102,0.006428757360336463,0.3518675685497885,15,15,1.0,8.117274611914991e-07
gs_3_3,0.5,64,94,0.07777796406007113,0.00707163309637011,0.3976960389063372,16,16,1.0,1.0364925587996936e-06
gs_3_3,0.5,64,95,0.08555676046607825,0.007778796406007121,0.4270971280184747,17,17,1.0,1.7354392817312512e-06
gs_3_3,0.5,64,96,0.09411343651268608,0.008556676046607835,0.5063613538622591,19,19,1.0,9.647433623067678e-07
gs_3_3,0.5,64,97,0.10256261611668034,0.008449179603994255,0.56879584091962,19,19,1.0,1.5216507667617582e-06
gs_3_3,0.5,64,98,0.1099898676858319,0.0074272515691515585,0.5544338109682213,19,19,1.0,1.7777911486097843e-06
gs_3_3,0.5,64,99,0.11668791840191392,0.006698050716082022,0.5239946476322616,21,21,1.0,1.3510279752149876e-06
gs_3_3,0.5,64,100,0.12307925345309054,0.006391335051176612,0.49763836761898067,27,27,1.0,1.3702678096610953e-06
gs_3_3,0.5,64,101,0.1295009197343269,0.006421666281236348,0.5368604280038944,33,33,1.0,1.8426646697901015e-06
gs_3_3,0.5,64,102,0.13548167930074978,0.00598075956642288,0.5685197329085803,32,32,1.0,1.91664557019688e-06
gs_3_3,0.5,64,103,0.14074161947540736,0.005259940174657583,0.5499791570863929,34,34,1.0,1.2083498931915656e-06
gs_3_3,0.5,64,104,0.1455235644881266,0.00478194501271921,0.5153724401481345,25,25,1.0,1.9801825992116826e-06
gs_3_3,0.5,64,105,0.1501628744707721,0.004639309982645489,0.48990434796430005,19,19,1.0,5.593353472627547e-07
gs_3_3,0.5,64,106,0.15489778854320604,0.004734914072433953,0.4988081975243478,18,18,1.0,4.543285067773094e-07
gs_3_3,0.5,64,107,0.1596440157463013,0.004746227203095267,0.5463369570716312,18,18,1.0,8.442696655158005e-07
gs_3_3,0.5,64,108,0.1639876970053315,0.004343681259030204,0.5254256808118157,18,18,1.0,1.4330874375716811e-06
gs_3_3,0.5,64,109,0.16812118478263136,0.004133487777299868,0.5012944980347708,19,19,1.0,7.642576840940083e-07
gs_3_3,0.5,64,110,0.1722439986111338,0.004122813828502423,0.5146981479999392,19,19,1.0,1.2350073676934426e-06
gs_3_3,0.5,64,111,0.17624907794211955,0.004005079330985771,0.4991625623051324,18,18,1.0,1.962760102166726e-06
gs_3_3,0.5,64,112,0.18026087653583853,0.004011798593718965,0.5029993315528066,18,18,1.0,6.996782431755869e-07
gs_3_3,0.5,64,113,0.18424875320093684,0.003987876665098304,0.5168296067196153,18,18,1.0,9.079135204003338e-07
gs_3_3,0.5,64,114,0.18810677198822137,0.0038580187872845322,0.4955221995553623,18,18,1.0,1.0859414952111394e-06
gs_3_3,0.5,64,115,0.1919996538719658,0.003892881883744438,0.4878611241005206,19,19,1.0,5.198016428037986e-07
gs_3_3,0.5,64,116,0.1959893977677536,0.003989743895787784,0.5292915966430587,19,19,1.0,1.2797642479405787e-06
gs_3_3,0.5,64,117,0.19975834471598786,0.003768946948234254,0.5157205235322663,19,19,1.0,1.0365067065493613e-06
gs_3_3,0.5,64,118,0.20341240420776455,0.003654059491776701,0.48956341923105917,19,19,1.0,9.861887007738324e-07
gs_3_3,0.5,64,119,0.2071443614458237,0.0037319572380591767,0.4960492565061435,19,19,1.0,1.5007574486586546e-06
gs_3_3,0.5,64,120,0.2109060415502802,0.003761680104456478,0.4763113689943923,19,19,1.0,1.8974118410225394e-06
gs_3_3,0.5,64,121,0.21485480316854505,0.003948761618264842,0.4847301812669144,20,20,1.0,9.583215997060652e-07
gs_3_3,0.5,64,122,0.21892795744165444,0.004073154273109389,0.5462386487235592,20,20,1.0,1.3769925823510436e-06
gs_3_3,0.5,64,123,0.22265632258263032,0.003728365140975894,0.5283251697550571,20,20,1.0,7.238695153672943e-07
gs_3_3,0.5,64,124,0.22618479837217528,0.0035284757895449543,0.4970880525449602,19,19,1.0,1.6765848776887115e-06
gs_3_3,0.5,64,125,0.2297339440129527,0.0035491456407774086,0.4669208857673548,19,19,1.0,1.813439683620568e-06
gs_3_3,0.5,64,126,0.23353452966778435,0.003800585654831667,0.4853387392285724,20,20,1.0,8.868055303627017e-07
gs_3_3,0.5,64,127,0.2374499245741054,0.003915394906321052,0.4881634734919867,20,20,1.0,1.020775955575097e-06
gs_3_3,0.5,64,128,0.24146025627540313,0.004010331701297725,0.5418094673604218,20,20,1.0,1.2513274649438305e-06
gs_3_3,0.5,64,129,0.24516112525507894,0.0037008689796758183,0.5274540038045533,20,20,1.0,8.414990323523861e-07
gs_3_3,0.5,64,130,0.24866936384363952,0.0035082385885605726,0.4961333245705971,20,20,1.0,6.933450766990599e-07
gs_3_3,0.5,64,131,0.25220494431648616,0.003535580472846638,0.4662418239480601,20,20,1.0,8.077960458614529e-07
gs_3_3,0.5,64,132,0.25599651801413076,0.003791573697644622,0.5024555134043444,20,20,1.0,1.2934714126757648e-06
gs_3_3,0.5,64,133,0.259769562190674,0.0037730441765432515,0.5060762612707157,20,20,1.0,1.1518907870155438e-06
gs_3_3,0.5,64,134,0.2634973048900346,0.003727742699360615,0.5116385589936837,20,20,1.0,1.0338284660548971e-06
gs_3_3,0.5,64,135,0.26714025031882765,0.003642945428793058,0.5161397077011955,20,20,1.0,9.7143416869315e-07
gs_3_3,0.5,64,136,0.2706692807096671,0.003529030390839488,0.49165546086366135,20,20,1.0,8.895224339886254e-07
gs_3_3,0.5,64,137,0.27425820697181036,0.0035889262621432642,0.4635710743174526,20,20,1.0,1.0837395956941167e-06
gs_3_3,0.5,64,138,0.27812916275504973,0.0038709557832393724,0.4999754307073631,20,20,1.0,1.800809154824164e-06
gs_3_3,0.5,64,139,0.28200030876092724,0.0038711460058774893,0.527355595079328,20,20,1.0,1.6246356713779484e-06
gs_3_3,0.5,64,140,0.285670646235298,0.00367033747437075,0.507043793819936,20,20,1.0,9.757430758993122e-07
gs_3_3,0.5,64,141,0.28928999580540055,0.003619349570102596,0.504292973070692,20,20,1.0,8.782590294289004e-07
gs_3_3,0.5,64,142,0.2928785343766045,0.0035885385712039596,0.48398211535641017,20,20,1.0,8.823744805538721e-07
gs_3_3,0.5,64,143,0.29658583931344223,0.003707304936837715,0.4777613789967641,20,20,1.0,1.159779671067403e-06
gs_3_3,0.5,64,144,0.30046571020696505,0.003879870893522794,0.49603364872546635,20,20,1.0,1.5462739167736777e-06
gs_3_3,0.5,64,145,0.3043766050661061,0.003910894859141037,0.5262654380701529,20,20,1.0,1.4286282025085764e-06
gs_3_3,0.5,64,146,0.30809231065517395,0.00371570558906787,0.5166513781170922,20,20,1.0,8.544853082139511e-07
gs_3_3,0.5,64,147,0.3116882611804678,0.003595950525293823,0.4892264983957409,20,20,1.0,6.375407372607225e-07
gs_3_3,0.5,64,148,0.3153633999322377,0.0036751387517699593,0.4730508917877346,20,20,1.0,7.656109968166616e-07
gs_3_3,0.5,64,149,0.3192479066687973,0.003884506736559596,0.4963943548968775,20,20,1.0,1.171905801640143e-06
gs_3_3,0.5,64,150,0.3231606291829026,0.003912722514105319,0.4952393874341333,20,20,1.0,1.1530717033947967e-06
gs_3_3,0.5,64,151,0.32711096372149556,0.0039503345385929235,0.521426947839776,20,20,1.0,1.0711082900409058e-06
gs_3_3,0.5,64,152,0.3308989675396323,0.003788003818136747,0.5179409529371231,20,20,1.0,7.154984737848039e-07
gs_3_3,0.5,64,153,0.3345557587208045,0.0036567911811721545,0.4896747871670137,19,19,1.0,1.6786281678503075e-06
gs_3_3,0.5,64,154,0.33828965648009934,0.003733897759294814,0.4807457340065134,19,19,1.0,1.9809969490606573e-06
gs_3_3,0.5,64,155,0.3421730999463332,0.0038834434662338834,0.4895351508280059,20,20,1.0,8.191903032614232e-07
gs_3_3,0.5,64,156,0.3461395602297933,0.003966460283460114,0.5166495350247897,20,20,1.0,8.745851420398915e-07
gs_3_3,0.5,64,157,0.34997819746312575,0.0038386372333324525,0.5031816023848259,20,20,1.0,6.491384731424427e-07
gs_3_3,0.5,64,158,0.3537925631068012,0.0038143656436754212,0.5104039974035111,19,19,1.0,1.7928841536960856e-06
gs_3_3,0.5,64,159,0.357529177301713,0.00373661419491185,0.4858465385639548,19,19,1.0,1.5483597419492235e-06
gs_3_3,0.5,64,160,0.36137464484991905,0.003845467548206045,0.47785817749679055,19,19,1.0,1.8438066287574306e-06
gs_3_3,0.5,64,161,0.3653982942602421,0.004023649410323079,0.48016801674122667,20,20,1.0,7.475367996361591e-07
gs_3_3,0.5,64,162,0.3695881291409892,0.00418983488074708,0.533369281811461,20,20,1.0,9.158719228180614e-07
gs_3_3,0.5,64,163,0.3735158346010012,0.003927705460011973,0.5138299408299878,19,19,1.0,1.8235728454208365e-06
gs_3_3,0.5,64,164,0.37733782427881907,0.003821989677817882,0.49707647611022954,19,19,1.0,1.4974903070784007e-06
gs_3_3,0.5,64,165,0.38118229274746,0.0038444684686409648,0.4750828200927025,19,19,1.0,1.4428340189160809e-06
gs_3_3,0.5,64,166,0.385228396190951,0.004046103443490966,0.48931448030659097,19,19,1.0,1.8576397729510895e-06
gs_3_3,0.5,64,167,0.3893628573670803,0.004134461176129295,0.48612099096150774,20,20,1.0,6.627715976853565e-07
gs_3_3,0.5,64,168,0.3936153595764086,0.004252502209328245,0.530897470754741,20,20,1.0,8.640792971472832e-07
gs_3_3,0.5,64,169,0.39762037226113917,0.004005012684730585,0.5158330850896152,19,19,1.0,1.7655313706624881e-06
gs_3_3,0.5,64,170,0.40150245427613324,0.0038820820149940535,0.48342793602834816,19,19,1.0,1.2030307440754174e-06
gs_3_3,0.5,64,171,0.4055176153018775,0.004015161025744288,0.4590298414816025,19,19,1.0,1.3679248975433198e-06
gs_3_3,0.5,64,172,0.4098911447142406,0.004373529412363066,0.5197479778798717,20,20,1.0,7.146363666870316e-07
gs_3_3,0.5,64,173,0.41409850058525655,0.004207355871015924,0.5133470332513131,20,20,1.0,6.549353281369218e-07
gs_3_3,0.5,64,174,0.41819646511849673,0.004097964533240206,0.5110014913554058,19,19,1.0,1.6576450671357065e-06
gs_3_3,0.5,64,175,0.4222062034485851,0.004009738330088393,0.5045235228643455,19,19,1.0,1.1366335256541832e-06
gs_3_3,0.5,64,176,0.4261799907433021,0.003973787294716997,0.4761411884464064,19,19,1.0,9.929925423033681e-07
gs_3_3,0.5,64,177,0.4303528993165795,0.004172908573277397,0.4895986551749849,19,19,1.0,1.288773074267008e-06
gs_3_3,0.5,64,178,0.43461445981023117,0.004261560493651662,0.5135273780135936,20,20,1.0,6.167604389297799e-07
gs_3_3,0.5,64,179,0.43876376194689237,0.004149302136661206,0.5109336703894906,19,19,1.0,1.3593859700494265e-06
gs_3_3,0.5,64,180,0.4428242715366187,0.004060509589726339,0.4990388956765407,19,19,1.0,9.462227308375102e-07
gs_3_3,0.5,64,181,0.44689260130500436,0.004068329768385646,0.49408049032243495,19,19,1.0,8.892573547013816e-07
gs_3_3,0.5,64,182,0.4510096731668488,0.004117071861844485,0.48855848791095374,19,19,1.0,9.570029714094045e-07
gs_3_3,0.5,64,183,0.45522316240479943,0.004213489237950642,0.5055746848475736,19,19,1.0,1.4296539244651322e-06
gs_3_3,0.5,64,184,0.4593901918904836,0.00416702948568417,0.4845338677026722,19,19,1.0,1.010292169677017e-06
gs_3_3,0.5,64,185,0.4636902313340021,0.004300039443518541,0.5165363346428333,19,19,1.0,1.015899578824931e-06
gs_3_3,0.5,64,186,0.4678526098107184,0.004162378476716325,0.5018476304489053,19,19,1.0,7.970830551285754e-07
gs_3_3,0.5,64,187,0.47199966384083614,0.004147054030117722,0.49356839879656833,19,19,1.0,8.590647526593528e-07
gs_3_3,0.5,64,188,0.4762007573875757,0.004201093546739601,0.49768415620420253,19,19,1.0,1.0410808588317187e-06
gs_3_3,0.5,64,189,0.480421399630621,0.004220642243045275,0.4885846192046281,19,19,1.0,7.95120317732232e-07
gs_3_3,0.5,64,190,0.4847406537343586,0.004319254103737549,0.4945265515687462,19,19,1.0,8.078416012683057e-07
gs_3_3,0.5,64,191,0.4891077135919496,0.004367059857590995,0.5123789657780945,19,19,1.0,8.73762974410626e-07
gs_3_3,0.5,64,192,0.49336926622122196,0.004261552629272373,0.5024955625535762,19,19,1.0,9.696934127916843e-07
gs_3_3,0.5,64,193,0.497609654541883,0.004240388320661046,0.4891843157704277,19,19,1.0,7.796985506274135e-07
gs_3_3,0.5,64,194,0.5,0.0023903454581170047,0.29460143436376157,16,16,1.0,9.91203106042579e-07
