variant,eta_target,grid,step,time,dt,eta_measured,linear_iters,nonlinear_iters,linear_per_nonlinear,residual
jacobi_5_5,0.5,128,19,5.115909044841459e-05,5.559917313492238e-06,0.0003564502385286058,3,3,1.0,6.495446854532492e-08
jacobi_5_5,0.5,128,20,5.727499949325605e-05,6.115909044841462e-06,0.00039219671323429116,3,3,1.0,8.669772704910261e-08
jacobi_5_5,0.5,128,21,6.400249944258165e-05,6.727499949325609e-06,0.0004315391020741359,3,3,1.0,1.1532533551989325e-07
jacobi_5_5,0.5,128,22,7.140274938683982e-05,7.40024994425817e-06,0.0004748414498460722,3,3,1.0,1.5373626897778748e-07
jacobi_5_5,0.5,128,23,7.954302432552381e-05,8.140274938683989e-06,0.0005225051368489186,3,3,1.0,2.048402583281309e-07
jacobi_5_5,0.5,128,24,8.84973267580762e-05,8.954302432552388e-06,0.0005749728065525243,3,3,1.0,2.7264596594570585e-07
jacobi_5_5,0.5,128,25,9.834705943388383e-05,9.849732675807628e-06,0.0006327327263373393,3,3,1.0,3.634127023217244e-07
jacobi_5_5,0.5,128,26,0.00010918176537727222,1.0834705943388392e-05,0.0006963236329158997,3,3,1.0,4.841784674745992e-07
jacobi_5_5,0.5,128,27,0.00012109994191499945,1.1918176537727232e-05,0.0007663401209066895,3,3,1.0,6.450943574992155e-07
jacobi_5_5,0.5,128,28,0.0001342099361064994,1.3109994191499957e-05,0.0008434386409064226,3,3,1.0,8.597758765308908e-07
jacobi_5_5,0.5,128,29,0.00014863092971714937,1.4420993610649954e-05,0.0009283441824766578,3,3,1.0,1.1460414341909412e-06
jacobi_5_5,0.5,128,30,0.00016449402268886432,1.586309297171495e-05,0.0010218577279130661,3,3,1.0,1.5277318844494145e-06
jacobi_5_5,0.5,128,31,0.00018194342495775077,1.7449402268886447e-05,0.0011248645762948792,4,4,1.0,2.2646438464259823e-09
jacobi_5_5,0.5,128,32,0.00020113776745352586,1.9194342495775094e-05,0.0012383436410896384,4,4,1.0,3.3503486994174073e-09
jacobi_5_5,0.5,128,33,0.00022225154419887848,2.1113776745352607e-05,0.0013637126013075344,4,4,1.0,4.8654702169726545e-09
jacobi_5_5,0.5,128,34,0.00024547669861876636,2.322515441988787e-05,0.0015020011077839994,4,4,1.0,7.148386705999782e-09
jacobi_5_5,0.5,128,35,0.000271024368480643,2.554766986187666e-05,0.001654519949836739,4,4,1.0,1.0505218691282774e-08
jacobi_5_5,0.5,128,36,0.00029912680532870735,2.8102436848064327e-05,0.0018227760796364649,4,4,1.0,1.5454158279025614e-08
jacobi_5_5,0.5,128,37,0.0003300394858615781,3.091268053287076e-05,0.0020084446294935778,4,4,1.0,2.2655879702690813e-08
jacobi_5_5,0.5,128,38,0.0003640434344477359,3.4003948586157844e-05,0.0022133893524196794,4,4,1.0,3.327457045392619e-08
jacobi_5_5,0.5,128,39,0.00040144777789250956,3.7404343444773634e-05,0.002439685849503052,4,4,1.0,4.891250988876561e-08
jacobi_5_5,0.5,128,40,0.00044259255568176054,4.1144777789251e-05,0.002689649044601185,4,4,1.0,7.190712898874473e-08
jacobi_5_5,0.5,128,41,0.00048785181124993667,4.52592555681761e-05,0.0029658610216464964,4,4,1.0,1.0574898232337041e-07
jacobi_5_5,0.5,128,42,0.0005376369923749304,4.978518112499371e-05,0.0032712071808992603,4,4,1.0,1.555658040176318e-07
jacobi_5_5,0.5,128,43,0.0005924006916124235,5.4763699237493086e-05,0.0036089154895449426,4,4,1.0,2.2896800850271031e-07
jacobi_5_5,0.5,128,44,0.0006526407607736659,6.02400691612424e-05,0.003982601609919292,4,4,1.0,3.371935159347679e-07
jacobi_5_5,0.5,128,45,0.0007189048368510325,6.626407607736664e-05,0.004396320862860753,4,4,1.0,4.968467040824278e-07
jacobi_5_5,0.5,128,46,0.0007917953205361358,7.289048368510331e-05,0.0048546279976112265,4,4,1.0,7.326001271449497e-07
jacobi_5_5,0.5,128,47,0.0008719748525897494,8.017953205361364e-05,0.0053626460265562784,4,4,1.0,1.0809773347816634e-06
jacobi_5_5,0.5,128,48,0.0009601723378487245,8.819748525897502e-05,0.005926145590216137,4,4,1.0,1.5962644117714501e-06
jacobi_5_5,0.5,128,49,0.001057189571633597,9.701723378487253e-05,0.006551636555306443,5,5,1.0,1.4571971589139025e-08
jacobi_5_5,0.5,128,50,0.001163908528796957,0.00010671895716335979,0.00724647374019777,5,5,1.0,2.3717301926314397e-08
jacobi_5_5,0.5,128,51,0.0012812993816766526,0.00011739085287969578,0.00801897910394307,5,5,1.0,3.862688978905865e-08
jacobi_5_5,0.5,128,52,0.001410429319844318,0.00012912993816766537,0.008878582767712365,5,5,1.0,6.296799711636606e-08
jacobi_5_5,0.5,128,53,0.00155247225182875,0.00014204293198443192,0.00983598577296628,5,5,1.0,1.0279866965660435e-07
jacobi_5_5,0.5,128,54,0.0017087194770116251,0.00015624722518287512,0.010903347620965155,5,5,1.0,1.6807318776433168e-07
jacobi_5_5,0.5,128,55,0.0018805914247127878,0.00017187194770116264,0.012094501906935173,5,5,1.0,2.752011369762502e-07
jacobi_5_5,0.5,128,56,0.0020696505671840668,0.00018905914247127894,0.013425203480880695,5,5,1.0,4.513998613613545e-07
jacobi_5_5,0.5,128,57,0.0022776156239024737,0.00020796505671840686,0.014913410515074124,5,5,1.0,7.418259299013446e-07
jacobi_5_5,0.5,128,58,0.0025063771862927214,0.00022876156239024756,0.016579604521613663,5,5,1.0,1.2216676039409973e-06
jacobi_5_5,0.5,128,59,0.0027580149049219937,0.00025163771862927233,0.01844715060875703,6,6,1.0,3.2200505207960666e-08
jacobi_5_5,0.5,128,60,0.0030348163954141932,0.0002768014904921996,0.020542698730294767,6,6,1.0,5.859754047445866e-08
jacobi_5_5,0.5,128,61,0.0033392980349556127,0.0003044816395414196,0.022896624658220507,6,6,1.0,1.0693245827755888e-07
jacobi_5_5,0.5,128,62,0.0036742278384511743,0.00033492980349556157,0.02554350531431764,6,6,1.0,1.957567201679482e-07
jacobi_5_5,0.5,128,63,0.004042650622296292,0.00036842278384511775,0.028522618222674812,6,6,1.0,3.5961408526215084e-07
jacobi_5_5,0.5,128,64,0.004447915684525921,0.0004052650622296296,0.031878447088141366,6,6,1.0,6.632000443899614e-07
jacobi_5_5,0.5,128,65,0.004893707252978514,0.0004457915684525926,0.03566116539452588,6,6,1.0,1.2283390212147302e-06
jacobi_5_5,0.5,128,66,0.005384077978276365,0.0004903707252978519,0.03992705669776265,7,7,1.0,7.091777390990251e-08
jacobi_5_5,0.5,128,67,0.005923485776104002,0.0005394077978276372,0.04473881373393305,7,7,1.0,1.4587376671900804e-07
jacobi_5_5,0.5,128,68,0.006516834353714403,0.000593348577610401,0.05016564013198887,7,7,1.0,3.01827901611914e-07
jacobi_5_5,0.5,128,69,0.007169517789085845,0.0006526834353714411,0.0562830580003427,7,7,1.0,6.285539683571511e-07
jacobi_5_5,0.5,128,70,0.00788746956799443,0.0007179517789085853,0.06317230822338715,7,7,1.0,1.3183005507477525e-06
jacobi_5_5,0.5,128,71,0.008677216524793875,0.0007897469567994438,0.07091922085347517,8,8,1.0,1.3903316515158172e-07
jacobi_5_5,0.5,128,72,0.009545938177273262,0.0008687216524793883,0.0796124397934898,8,8,1.0,3.260355522430425e-07
jacobi_5_5,0.5,128,73,0.01050153199500059,0.0009555938177273272,0.08934091945163453,8,8,1.0,7.718704722749593e-07
jacobi_5_5,0.5,128,74,0.01155268519450065,0.00105115319950006,0.10019067762550671,8,8,1.0,1.8464322961066741e-06
jacobi_5_5,0.5,128,75,0.012708953713950717,0.001156268519450066,0.11224089654178541,9,9,1.0,3.2643360628890165e-07
jacobi_5_5,0.5,128,76,0.01398084908534579,0.0012718953713950728,0.12555959980289166,9,9,1.0,8.798193450366778e-07
jacobi_5_5,0.5,128,77,0.015379933993880369,0.0013990849085345801,0.14019927102060198,10,10,1.0,2.1273685105138033e-07
jacobi_5_5,0.5,128,78,0.016918927393268408,0.0015389933993880383,0.1561928546148207,10,10,1.0,6.490363802822978e-07
jacobi_5_5,0.5,128,79,0.01861182013259525,0.0016928927393268422,0.17355050459125326,11,11,1.0,2.1585306084728973e-07
jacobi_5_5,0.5,128,80,0.020474002145854774,0.0018621820132595267,0.19225709177344374,11,11,1.0,7.487769604974372e-07
jacobi_5_5,0.5,128,81,0.022522402360440254,0.0020484002145854797,0.21226969388111147,12,12,1.0,3.4425422980978093e-07
jacobi_5_5,0.5,128,82,0.024775642596484283,0.0022532402360440277,0.23351284138526418,12,12,1.0,1.3602771631246362e-06
jacobi_5_5,0.5,128,83,0.027254206856132713,0.0024785642596484307,0.25586672749874495,13,13,1.0,8.64876966726353e-07
jacobi_5_5,0.5,128,84,0.029980627541745988,0.002726420685613274,0.27913885735245875,14,14,1.0,6.784079673791103e-07
jacobi_5_5,0.5,128,85,0.032979690295920586,0.0029990627541746015,0.3030004044652567,15,15,1.0,6.582575992285654e-07
jacobi_5_5,0.5,128,86,0.03627865932551265,0.003298969029592062,0.3268514838853462,16,16,1.0,7.953571855284715e-07
jacobi_5_5,0.5,128,87,0.03990752525806392,0.0036288659325512686,0.39288675886279373,17,17,1.0,1.1671483712546198e-06
jacobi_5_5,0.5,128,88,0.043899277783870316,0.003991752525806396,0.4915111839280042,18,18,1.0,1.5326701468594679e-06
jacobi_5_5,0.5,128,89,0.04795997126993258,0.004060693486062264,0.538926732413348,19,19,1.0,7.49989580496669e-07
jacobi_5_5,0.5,128,90,0.051727360454616574,0.0037673891846839937,0.5204191229277655,19,19,1.0,5.763657348159071e-07
jacobi_5_5,0.5,128,91,0.055346932659697624,0.003619572205081048,0.492140172708545,21,21,1.0,1.6310121180613458e-06
jacobi_5_5,0.5,128,92,0.05902431199774308,0.0036773793380454525,0.5434907426223962,26,26,1.0,9.235285955399806e-07
jacobi_5_5,0.5,128,93,0.06240742329077241,0.003383111293029331,0.5812488312289302,30,30,1.0,9.62005452081555e-07
jacobi_5_5,0.5,128,94,0.06531763240540964,0.002910209114637223,0.5467095701888568,38,38,1.0,1.8507787567091042e-06
jacobi_5_5,0.5,128,95,0.06797920014935083,0.002661567743941187,0.5095832668560353,34,34,1.0,1.0068379624275525e-06
jacobi_5_5,0.5,128,96,0.070590714220802,0.0026115140714511715,0.48010868482182617,34,34,1.0,9.89257487421275e-07
jacobi_5_5,0.5,128,97,0.0733104255632664,0.002719711342464399,0.5268301319501143,36,36,1.0,1.958299936079555e-06
jacobi_5_5,0.5,128,98,0.07589162885586957,0.0025812032926031737,0.5601918244590417,38,38,1.0,1.5244078076027283e-06
jacobi_5_5,0.5,128,99,0.07819548548131726,0.00230385662544768,0.5317131163058818,41,41,1.0,1.4639335242141428e-06
jacobi_5_5,0.5,128,100,0.08036193253217609,0.002166447050858838,0.502611188455325,24,24,1.0,1.3550876352864988e-06
jacobi_5_5,0.5,128,101,0.08251712435900051,0.0021551918268244087,0.48493017680609124,19,19,1.0,1.0040096557233407e-06
jacobi_5_5,0.5,128,102,0.08473929151821837,0.002222167159217856,0.48962827492033467,18,18,1.0,1.009582443659284e-06
jacobi_5_5,0.5,128,103,0.08700853052364489,0.00226923900542653,0.5189701022231904,20,20,1.0,1.9319056924123657e-06
jacobi_5_5,0.5,128,104,0.08919482121332571,0.0021862906896808207,0.5362175779884041,21,21,1.0,1.919252223996049e-06
jacobi_5_5,0.5,128,105,0.0912334439472937,0.0020386227339679827,0.5254983368721251,21,21,1.0,7.689624605357033e-07
jacobi_5_5,0.5,128,106,0.09317314821553391,0.0019397042682402072,0.4990070454797835,20,20,1.0,5.530158225165482e-07
jacobi_5_5,0.5,128,107,0.0951167122251114,0.0019435640095774873,0.47519173810482407,19,19,1.0,1.389412566775e-06
jacobi_5_5,0.5,128,108,0.0971617435816422,0.002045031356530814,0.5069971542197166,20,20,1.0,1.3493914297892976e-06
jacobi_5_5,0.5,128,109,0.0991785511115367,0.002016807529894499,0.5013604695515147,21,21,1.0,7.735966347058199e-07
jacobi_5_5,0.5,128,110,0.10118988592189641,0.0020113348103597073,0.5371443741328216,21,21,1.0,1.694766489791234e-06
jacobi_5_5,0.5,128,111,0.10306213378226622,0.0018722478603698058,0.5180510121205606,21,21,1.0,1.6200334234289796e-06
jacobi_5_5,0.5,128,112,0.10486914488403597,0.0018070111017697394,0.48939746717254773,22,22,1.0,6.56277440113174e-07
jacobi_5_5,0.5,128,113,0.10671530390914248,0.0018461590251065178,0.482614881123865,22,22,1.0,1.5088426502775689e-06
jacobi_5_5,0.5,128,114,0.10862796667329862,0.0019126627641561406,0.48269818958240185,23,23,1.0,1.2532652719336015e-06
jacobi_5_5,0.5,128,115,0.11060918682849627,0.0019812201551976487,0.5217912029716255,24,24,1.0,1.0498140343057672e-06
jacobi_5_5,0.5,128,116,0.11250766666479334,0.0018984798362970728,0.5349744141696428,24,24,1.0,1.1314644311843789e-06
jacobi_5_5,0.5,128,117,0.11428203174283523,0.0017743650780418974,0.5093390207646726,24,24,1.0,8.761597047320974e-07
jacobi_5_5,0.5,128,118,0.1160238628275399,0.0017418310847046787,0.47874052240620835,24,24,1.0,1.0136131829005306e-06
jacobi_5_5,0.5,128,119,0.1178430435770094,0.0018191807494694861,0.481995881292142,24,24,1.0,1.9810841331248043e-06
jacobi_5_5,0.5,128,120,0.11973017666266211,0.001887133085652722,0.4716558883647249,25,25,1.0,1.2685534496558132e-06
jacobi_5_5,0.5,128,121,0.12173071681514021,0.002000540152478101,0.5473815861420288,26,26,1.0,9.742097859939567e-07
jacobi_5_5,0.5,128,122,0.1235580893493334,0.0018273725341931965,0.5295733419624915,25,25,1.0,1.2893512962536006e-06
jacobi_5_5,0.5,128,123,0.12528341461534975,0.0017253252660163407,0.49604375351526775,25,25,1.0,8.575597024045148e-07
jacobi_5_5,0.5,128,124,0.12702250038529408,0.001739085769944321,0.48533420665567906,25,25,1.0,9.908426991071205e-07
jacobi_5_5,0.5,128,125,0.12881413772106726,0.0017916373357731586,0.49651973996587934,25,25,1.0,1.3547663853108097e-06
jacobi_5_5,0.5,128,126,0.13061833319564828,0.0018041954745810097,0.48561687162604117,25,25,1.0,1.5356832105127893e-06
jacobi_5_5,0.5,128,127,0.1324759658068669,0.0018576326112186292,0.5313231624833158,26,26,1.0,8.394318350888467e-07
jacobi_5_5,0.5,128,128,0.13422408516471343,0.001748119357846517,0.5113658013795668,25,25,1.0,1.420383607311669e-06
jacobi_5_5,0.5,128,129,0.1359333501890174,0.0017092650243039585,0.4806427622659013,25,25,1.0,1.291249946038884e-06
jacobi_5_5,0.5,128,130,0.13771145355236145,0.0017781033633440613,0.5016700809967329,25,25,1.0,1.8819325072413578e-06
jacobi_5_5,0.5,128,131,0.13948363753412418,0.0017721839817627484,0.5081788173833244,25,25,1.0,1.9550272853499814e-06
jacobi_5_5,0.5,128,132,0.14122729933302397,0.001743661798899788,0.49078798247453054,25,25,1.0,1.8552122764984828e-06
jacobi_5_5,0.5,128,133,0.14300368940487163,0.001776390071847649,0.5165951915234367,26,26,1.0,9.381811258150896e-07
jacobi_5_5,0.5,128,134,0.14472301442085667,0.001719325015985034,0.4954471069932492,25,25,1.0,1.9539382475973674e-06
jacobi_5_5,0.5,128,135,0.1464581391109767,0.0017351246901200104,0.46613899496129046,26,26,1.0,8.923220443847308e-07
jacobi_5_5,0.5,128,136,0.14831930574676105,0.0018611666357843547,0.5242848841374977,26,26,1.0,1.583923499041207e-06
jacobi_5_5,0.5,128,137,0.1500942631144965,0.0017749573677354482,0.5174630677296647,26,26,1.0,1.10599027017898e-06
jacobi_5_5,0.5,128,138,0.15180932016728577,0.0017150570527892527,0.4939023430054524,26,26,1.0,8.577000989492712e-07
jacobi_5_5,0.5,128,139,0.15354555110147503,0.001736230934189271,0.5019282799824191,26,26,1.0,9.73386078746817e-07
jacobi_5_5,0.5,128,140,0.15527511188080598,0.001729560779330949,0.47881127769452003,26,26,1.0,9.677544012180334e-07
jacobi_5_5,0.5,128,141,0.15708121050452553,0.0018060986237195553,0.4787866318959737,26,26,1.0,1.3643721056085497e-06
jacobi_5_5,0.5,128,142,0.15896733106784147,0.0018861205633159443,0.5349506216221479,26,26,1.0,1.8418756426715811e-06
jacobi_5_5,0.5,128,143,0.16073022327422548,0.0017628922063840215,0.5165446371164293,26,26,1.0,1.0611738698373044e-06
jacobi_5_5,0.5,128,144,0.16243665102481178,0.0017064277505863111,0.4918265779668213,25,25,1.0,1.989383894858651e-06
jacobi_5_5,0.5,128,145,0.16417143705207424,0.0017347860272624663,0.4859304281525302,26,26,1.0,9.07990677298225e-07
jacobi_5_5,0.5,128,146,0.16595645186773209,0.0017850148156578589,0.49128033270785026,26,26,1.0,1.1266343564428373e-06
jacobi_5_5,0.5,128,147,0.16777314866670548,0.0018166967989733814,0.4933937977070215,26,26,1.0,1.2557645914381226e-06
jacobi_5_5,0.5,128,148,0.1696141697814988,0.0018410211147933202,0.5291649215972098,26,26,1.0,1.3164586464428654e-06
jacobi_5_5,0.5,128,149,0.17135372302818458,0.0017395532466857942,0.5063000563885288,26,26,1.0,8.223362338747585e-07
jacobi_5_5,0.5,128,150,0.17307163044764462,0.0017179074194600534,0.48389268051340306,25,25,1.0,1.781131963293226e-06
jacobi_5_5,0.5,128,151,0.174846721793971,0.001775091346326399,0.493850158725107,26,26,1.0,9.085205224419614e-07
jacobi_5_5,0.5,128,152,0.17664391808414623,0.0017971962901752072,0.5065711399827895,26,26,1.0,9.77506680944408e-07
jacobi_5_5,0.5,128,153,0.17841780150182007,0.0017738834176738397,0.4954970743375012,26,26,1.0,8.678056464983836e-07
jacobi_5_5,0.5,128,154,0.18020780542873083,0.00179000392691076,0.5168800627449652,26,26,1.0,8.838211204289241e-07
jacobi_5_5,0.5,128,155,0.18193935212198564,0.0017315466932548036,0.493203204374158,25,25,1.0,1.631185900549911e-06
jacobi_5_5,0.5,128,156,0.18369476112774424,0.0017554090057586111,0.47237494387315937,25,25,1.0,1.7292563949917035e-06
jacobi_5_5,0.5,128,157,0.18555282856816077,0.001858067440416535,0.5130921984951092,26,26,1.0,1.0317203739749647e-06
jacobi_5_5,0.5,128,158,0.18736348506017741,0.0018106564920166545,0.5149244111207936,26,26,1.0,8.486886212383369e-07
jacobi_5_5,0.5,128,159,0.18912166204005254,0.0017581769798751118,0.4984318450202063,25,25,1.0,1.6413881890540097e-06
jacobi_5_5,0.5,128,160,0.19088537055651364,0.001763708516461098,0.5035131778376415,25,25,1.0,1.5997841334805104e-06
jacobi_5_5,0.5,128,161,0.1926367730958031,0.0017514025392894564,0.47802842970936077,25,25,1.0,1.4583740456527563e-06
jacobi_5_5,0.5,128,162,0.19446867516526192,0.0018319020694588203,0.46932636053259225,25,25,1.0,1.9000647913660215e-06
jacobi_5_5,0.5,128,163,0.19642030437630814,0.0019516292110462058,0.534880159355642,26,26,1.0,1.1672505361723527e-06
jacobi_5_5,0.5,128,164,0.19824466556910064,0.0018243611927925025,0.5165648404423753,25,25,1.0,1.758261648008725e-06
jacobi_5_5,0.5,128,165,0.20001052442162162,0.001765858852520971,0.4988893883577103,25,25,1.0,1.3662373010023688e-06
jacobi_5_5,0.5,128,166,0.20178031437279095,0.001769789951169323,0.4872390681045766,25,25,1.0,1.3283257663378488e-06
jacobi_5_5,0.5,128,167,0.20359645563384995,0.0018161412610590076,0.4914315724013438,25,25,1.0,1.4958517082145654e-06
jacobi_5_5,0.5,128,168,0.20544426249349532,0.0018478068596453504,0.4857245667868408,25,25,1.0,1.6158377021362508e-06
jacobi_5_5,0.5,128,169,0.20734637635183786,0.0019021138583425374,0.5275522048672465,25,25,1.0,1.8908821819225193e-06
jacobi_5_5,0.5,128,170,0.2091491494620566,0.0018027731102187188,0.5046238052167646,25,25,1.0,1.2968310154729025e-06
jacobi_5_5,0.5,128,171,0.21093540398629998,0.0017862545242433867,0.4912954478558833,25,25,1.0,1.17214399998882e-06
jacobi_5_5,0.5,128,172,0.2127533065661417,0.0018179025798416995,0.4876223972770164,25,25,1.0,1.2472731542052487e-06
jacobi_5_5,0.5,128,173,0.2146173540237577,0.0018640474576160169,0.5085344695176058,25,25,1.0,1.4029643305167688e-06
jacobi_5_5,0.5,128,174,0.21645011814236725,0.001832764118609547,0.4943873525709477,25,25,1.0,1.2109291332374975e-06
jacobi_5_5,0.5,128,175,0.21830368914198797,0.0018535709996207214,0.5148623437005222,25,25,1.0,1.261527415027413e-06
jacobi_5_5,0.5,128,176,0.22010375378285718,0.0018000646408692109,0.4907148043138844,25,25,1.0,1.0140587584738697e-06
jacobi_5_5,0.5,128,177,0.22193787884393626,0.0018341250610790663,0.47804214905403136,25,25,1.0,1.0885345318961361e-06
jacobi_5_5,0.5,128,178,0.223856250544746,0.0019183717008097562,0.5094326507544578,25,25,1.0,1.3782905828939325e-06
jacobi_5_5,0.5,128,179,0.22573910169098554,0.00188285114623954,0.513947693165645,25,25,1.0,1.174779556743247e-06
jacobi_5_5,0.5,128,180,0.227570855360938,0.0018317536699524579,0.5000037890395049,25,25,1.0,9.543854926247207e-07
jacobi_5_5,0.5,128,181,0.22940259514982161,0.0018317397888836123,0.4996843293070151,25,25,1.0,9.265267411531425e-07
jacobi_5_5,0.5,128,182,0.23123549212242026,0.0018328969725986326,0.47867481281526286,25,25,1.0,8.943421750742933e-07
jacobi_5_5,0.5,128,183,0.23315004551391655,0.0019145533914962964,0.47247187631525567,25,25,1.0,1.1183306531582817e-06
jacobi_5_5,0.5,128,184,0.23517614853451074,0.0020261030205941987,0.5333451355014325,25,25,1.0,1.4876773153743184e-06
jacobi_5_5,0.5,128,185,0.2370755780837175,0.0018994295492067508,0.5119190157055747,25,25,1.0,9.752475362652732e-07
jacobi_5_5,0.5,128,186,0.23893078319520253,0.0018552051114850451,0.5000719831460669,25,25,1.0,8.141116610240411e-07
jacobi_5_5,0.5,128,187,0.24078572125813252,0.0018549380629299872,0.48048897172222144,24,24,1.0,1.945810829169741e-06
jacobi_5_5,0.5,128,188,0.24271598206753395,0.001930260809401425,0.5019045497243451,25,25,1.0,9.558111901410256e-07
jacobi_5_5,0.5,128,189,0.24463891822188996,0.0019229361543560014,0.4912418469252693,25,25,1.0,8.977232848422014e-07
jacobi_5_5,0.5,128,190,0.24659613763061078,0.0019572194087208233,0.5208251701745095,25,25,1.0,9.523944223675881e-07
jacobi_5_5,0.5,128,191,0.24847509771242193,0.0018789600818111677,0.49702781090961523,24,24,1.0,1.779973625654465e-06
jacobi_5_5,0.5,128,192,0.2503652938348205,0.0018901961223985286,0.4881227813575494,24,24,1.0,1.7802298780341664e-06
jacobi_5_5,0.5,128,193,0.25230148304232025,0.001936189207499785,0.4970698567766368,24,24,1.0,1.963315909393853e-06
jacobi_5_5,0.5,128,194,0.2542490857596279,0.0019476027173076307,0.5080750089371505,24,24,1.0,1.9461971470495197e-06
jacobi_5_5,0.5,128,195,0.25616573456447844,0.0019166488048505369,0.5000862043855916,24,24,1.0,1.701100878655843e-06
jacobi_5_5,0.5,128,196,0.2580820529792259,0.0019163184147474545,0.5047080372394739,24,24,1.0,1.6391226600753518e-06
jacobi_5_5,0.5,128,197,0.25998049551763763,0.0018984425384117667,0.48758605980679814,24,24,1.0,1.4931529985867996e-06
jacobi_5_5,0.5,128,198,0.2619272723996141,0.0019467768819764952,0.4649531083939462,24,24,1.0,1.6603141765712513e-06
jacobi_5_5,0.5,128,199,0.2640207919899026,0.002093519590288476,0.5290882195767772,25,25,1.0,9.629223931246764e-07
jacobi_5_5,0.5,128,200,0.26599921403071375,0.0019784220408111735,0.509295649274675,24,24,1.0,1.65934033703389e-06
jacobi_5_5,0.5,128,201,0.2679415259703786,0.0019423119396648964,0.5039553688017185,24,24,1.0,1.4431375015496812e-06
jacobi_5_5,0.5,128,202,0.26986859338537933,0.0019270674150006922,0.48678605436675493,24,24,1.0,1.326361755099466e-06
jacobi_5_5,0.5,128,203,0.2718479715924107,0.0019793782070313777,0.48926308248777006,24,24,1.0,1.4797656510699025e-06
jacobi_5_5,0.5,128,204,0.27387078741265075,0.0020228158202400806,0.4947293896813344,24,24,1.0,1.6000106013746973e-06
jacobi_5_5,0.5,128,205,0.2759151533452498,0.0020443659325990507,0.5207931448728184,24,24,1.0,1.6239305513656686e-06
jacobi_5_5,0.5,128,206,0.27787789608939467,0.001962742744144895,0.49871143681776725,24,24,1.0,1.2536440294437012e-06
jacobi_5_5,0.5,128,207,0.27984571013900716,0.0019678140496125172,0.4911140852454906,24,24,1.0,1.2153537798046635e-06
jacobi_5_5,0.5,128,208,0.28184912859994266,0.0020034184609354832,0.4959111412314154,24,24,1.0,1.2894765549912451e-06
jacobi_5_5,0.5,128,209,0.2838690655345724,0.002019936934629781,0.4994858383693404,24,24,1.0,1.2975937578436526e-06
jacobi_5_5,0.5,128,210,0.285891081755517,0.002022016220944543,0.5051721815664414,24,24,1.0,1.2562731246450322e-06
jacobi_5_5,0.5,128,211,0.28789239565870406,0.0020013139031870887,0.5035409219580631,24,24,1.0,1.143571210589364e-06
jacobi_5_5,0.5,128,212,0.2898796362343109,0.001987240575606848,0.4907731491384079,24,24,1.0,1.0503679956379399e-06
jacobi_5_5,0.5,128,213,0.29190423821090195,0.002024601976591028,0.4742439645131061,24,24,1.0,1.1196294062020364e-06
