variant,eta_target,grid,step,time,dt,eta_measured,linear_iters,nonlinear_iters,linear_per_nonlinear,residual
paper_tol,0.5,32,87,0.03990752525806392,0.0036288659325512686,0.08376350353595716,7,7,1.0,1.096364157803658e-06
paper_tol,0.5,32,88,0.043899277783870316,0.003991752525806396,0.0940280152292941,8,8,1.0,1.4953826449704637e-07
paper_tol,0.5,32,89,0.048290205562257354,0.0043909277783870364,0.10546171147436924,8,8,1.0,3.607824525735846e-07
paper_tol,0.5,32,90,0.0531202261184831,0.004830020556225741,0.11813978928400314,8,8,1.0,8.807943396605071e-07
paper_tol,0.5,32,91,0.058433248730331414,0.005313022611848316,0.13212383292964738,9,9,1.0,1.819122297762453e-07
paper_tol,0.5,32,92,0.06427757360336456,0.005844324873033148,0.14745778429333325,9,9,1.0,5.016174879285176e-07
paper_tol,0.5,32,93,0.07070633096370102,0.006428757360336463,0.16416496596118466,9,9,1.0,1.4044429069020033e-06
paper_tol,0.5,32,94,0.07777796406007113,0.00707163309637011,0.18224683941221392,10,10,1.0,4.437132117610423e-07
paper_tol,0.5,32,95,0.08555676046607825,0.007778796406007121,0.2016838998311266,10,10,1.0,1.413305233286064e-06
paper_tol,0.5,32,96,0.09411343651268608,0.008556676046607835,0.2224385986196677,11,11,1.0,6.15687796911169e-07
paper_tol,0.5,32,97,0.1035257801639547,0.009412343651268619,0.24445941419320288,12,12,1.0,3.3095921048861645e-07
paper_tol,0.5,32,98,0.11387935818035018,0.010353578016395481,0.26768426059007183,12,12,1.0,1.3509192999017344e-06
paper_tol,0.5,32,99,0.1252682939983852,0.01138893581803503,0.2920403300747713,13,13,1.0,1.003480251118489e-06
paper_tol,0.5,32,100,0.13779612339822375,0.012527829399838533,0.3174360828415698,14,14,1.0,9.055807602506262e-07
paper_tol,0.5,32,101,0.15157673573804614,0.013780612339822387,0.39399351366634383,15,15,1.0,9.42148995751643e-07
paper_tol,0.5,32,102,0.16673540931185077,0.015158673573804626,0.4621680639195556,16,16,1.0,1.0658703987160169e-06
paper_tol,0.5,32,103,0.18313493445996132,0.016399525148110543,0.5021290373061025,17,17,1.0,1.2792930255899176e-06
paper_tol,0.5,32,104,0.19946492528870644,0.016329990828745124,0.48605377588863086,18,18,1.0,9.360279933202945e-07
paper_tol,0.5,32,105,0.21626346861746643,0.01679854332875999,0.552508856555432,20,20,1.0,1.4462929329350238e-06
paper_tol,0.5,32,106,0.23146552658400205,0.015202057966535626,0.5638252120095529,22,22,1.0,1.1385257877994691e-06
paper_tol,0.5,32,107,0.24494670624990714,0.013481179665905093,0.538850376379018,25,25,1.0,1.6586139798881688e-06
paper_tol,0.5,32,108,0.25745591126939354,0.012509205019486398,0.5174076468984864,28,28,1.0,1.6703962720885786e-06
paper_tol,0.5,32,109,0.26954425698139717,0.012088345712003614,0.505544631942569,26,26,1.0,1.0045150050170677e-06
paper_tol,0.5,32,110,0.281500022059501,0.011955765078103803,0.5466606557546451,18,18,1.0,1.359895638578499e-06
paper_tol,0.5,32,111,0.2924352932851202,0.010935271225619216,0.5719221864917003,18,18,1.0,1.1610927573504835e-06
paper_tol,0.5,32,112,0.3019953973376475,0.00956010405252735,0.540379491538188,17,17,1.0,1.8502813673659745e-06
paper_tol,0.5,32,113,0.31084112908934164,0.008845731751694123,0.50328564775583,17,17,1.0,9.088603893572925e-07
paper_tol,0.5,32,114,0.31962911240571235,0.008787983316370714,0.48350843064126137,17,17,1.0,1.1493728690512153e-06
paper_tol,0.5,32,115,0.32871683741674834,0.009087725011036002,0.5101420786662544,18,18,1.0,6.424135605665241e-07
paper_tol,0.5,32,116,0.3376238903644247,0.00890705294767635,0.5111737331444448,18,18,1.0,1.0382056923559097e-06
paper_tol,0.5,32,117,0.34633624427674853,0.008712353912323816,0.5332404087540635,18,18,1.0,8.093694469862114e-07
paper_tol,0.5,32,118,0.35450549942817317,0.008169255151424628,0.5124408230913761,17,17,1.0,1.037587674820777e-06
paper_tol,0.5,32,119,0.3624764248339033,0.00797092540573014,0.484981592858214,16,16,1.0,1.4370755435032675e-06
paper_tol,0.5,32,120,0.37069418559339307,0.008217760759489759,0.4969026738914179,18,18,1.0,5.729318937351291e-07
paper_tol,0.5,32,121,0.37896316983444533,0.00826898424105229,0.5125730172572461,19,19,1.0,6.419570942078946e-07
paper_tol,0.5,32,122,0.3870293223265324,0.008066152492087109,0.501288594319471,18,18,1.0,1.681682204650433e-06
paper_tol,0.5,32,123,0.39507474025892864,0.008045417932396196,0.5063410472096348,18,18,1.0,7.886455502448872e-07
paper_tol,0.5,32,124,0.4030194032254541,0.007944662966525445,0.4993421349224676,17,17,1.0,1.188777437249554e-06
paper_tol,0.5,32,125,0.41097453299610626,0.007955129770652145,0.48443559439118256,17,17,1.0,1.1301486373080057e-06
paper_tol,0.5,32,126,0.4191852527107154,0.008210719714609125,0.5186660894205631,19,19,1.0,1.0091843400917753e-06
paper_tol,0.5,32,127,0.4271004797537845,0.00791522704306915,0.5053168552259341,19,19,1.0,8.497562363219144e-07
paper_tol,0.5,32,128,0.4349324241676812,0.007831944413896647,0.5015865557505358,18,18,1.0,1.372267660208433e-06
paper_tol,0.5,32,129,0.4427395955562539,0.0078071713885727295,0.5109032923505371,17,17,1.0,1.709467798824941e-06
paper_tol,0.5,32,130,0.4503801524928259,0.0076405569365719924,0.49188394163849414,17,17,1.0,5.22485489113951e-07
paper_tol,0.5,32,131,0.4581467782044937,0.0077666257116677274,0.49316210912164893,18,18,1.0,9.050542624105125e-07
paper_tol,0.5,32,132,0.46602109130358854,0.007874313099094891,0.5093239547081503,19,19,1.0,9.466993682047334e-07
paper_tol,0.5,32,133,0.4737512530467241,0.007730161743135547,0.4934110781123958,19,19,1.0,5.953689425612787e-07
paper_tol,0.5,32,134,0.4815846419652586,0.007833388918534441,0.47039886959626703,18,18,1.0,8.670776251601978e-07
paper_tol,0.5,32,135,0.4899109682224386,0.008326326257180067,0.5244207393617828,17,17,1.0,1.8288856357473089e-06
paper_tol,0.5,32,136,0.49784956182889395,0.007938593606455345,0.5129329220727883,17,17,1.0,1.9051273755361698e-06
paper_tol,0.5,32,137,0.5,0.0021504381711060505,0.1715252879692882,10,10,1.0,8.731959677760201e-07
