variant,eta_target,grid,step,time,dt,eta_measured,linear_iters,nonlinear_iters,linear_per_nonlinear,residual
current,0.5,64,72,0.009545938177273262,0.0008687216524793883,0.034605637667335695,6,6,1.0,3.753788967075316e-07
current,0.5,64,73,0.01050153199500059,0.0009555938177273272,0.03874920210083809,6,6,1.0,6.992864183494203e-07
current,0.5,64,74,0.01155268519450065,0.00105115319950006,0.043425433428546434,6,6,1.0,1.3094639146986458e-06
current,0.5,64,75,0.012708953713950717,0.001156268519450066,0.04870280750177785,7,7,1.0,9.018047332190268e-08
current,0.5,64,76,0.01398084908534579,0.0012718953713950728,0.05465637250207878,7,7,1.0,1.879280179590141e-07
current,0.5,64,77,0.015379933993880369,0.0013990849085345801,0.06136726798270534,7,7,1.0,3.9435927333952495e-07
current,0.5,64,78,0.016918927393268408,0.0015389933993880383,0.06892173084177122,7,7,1.0,8.339112815008182e-07
current,0.5,64,79,0.01861182013259525,0.0016928927393268422,0.07740946554997152,7,7,1.0,1.7782952578769769e-06
current,0.5,64,80,0.020474002145854774,0.0018621820132595267,0.08692128296921953,8,8,1.0,2.24986019547512e-07
current,0.5,64,81,0.022522402360440254,0.0020484002145854797,0.09754597675773344,8,8,1.0,5.379194796185733e-07
current,0.5,64,82,0.024775642596484283,0.0022532402360440277,0.10936652008532771,8,8,1.0,1.300473306109304e-06
current,0.5,64,83,0.027254206856132713,0.0024785642596484307,0.12245581671303343,9,9,1.0,2.4880413591707095e-07
current,0.5,64,84,0.029980627541745988,0.002726420685613274,0.13687242313425313,9,9,1.0,6.7849288427751e-07
current,0.5,64,85,0.032979690295920586,0.0029990627541746015,0.15265681624923233,9,9,1.0,1.8769062588717316e-06
current,0.5,64,86,0.03627865932551265,0.003298969029592062,0.16982884069451637,10,10,1.0,5.486153083330194e-07
current,0.5,64,87,0.03990752525806392,0.0036288659325512686,0.1883868459249301,10,10,1.0,1.7236555869514572e-06
current,0.5,64,88,0.043899277783870316,0.003991752525806396,0.2083086247488665,11,11,1.0,6.943708403662123e-07
current,0.5,64,89,0.048290205562257354,0.0043909277783870364,0.22955352691853317,12,12,1.0,3.452092600848321e-07
current,0.5,64,90,0.0531202261184831,0.004830020556225741,0.25206400977667864,12,12,1.0,1.3857594820890421e-06
current,0.5,64,91,0.058433248730331414,0.005313022611848316,0.2757632529638453,13,13,1.0,9.511430329108571e-07
current,0.5,64,92,0.06427757360336456,0.005844324873033148,0.30054285201432857,14,14,1.0,7.993254513516559e-07
current,0.5,64,93,0.07070633096370102,0.006428757360336463,0.35186756854938056,15,15,1.0,8.188551745204619e-07
current,0.5,64,94,0.07777796406007113,0.00707163309637011,0.3976960389058987,16,16,1.0,1.0476091663626194e-06
current,0.5,64,95,0.08555676046607825,0.007778796406007121,0.42709712801803906,17,17,1.0,1.763482833252545e-06
current,0.5,64,96,0.09411343651268608,0.008556676046607835,0.5063613538619578,19,19,1.0,1.0078481615246984e-06
current,0.5,64,97,0.10256261611668537,0.008449179603999282,0.5687958409203112,19,19,1.0,1.4277195452203185e-06
current,0.5,64,98,0.10998986768583231,0.007427251569146951,0.5544338109676022,19,19,1.0,1.665796413187554e-06
current,0.5,64,99,0.11668791840191765,0.006698050716085346,0.5239946476317049,21,21,1.0,1.3635629176220623e-06
current,0.5,64,100,0.12307925345310422,0.006391335051186573,0.49763836761881675,27,27,1.0,1.3735860254359178e-06
current,0.5,64,101,0.12950091973435268,0.00642166628124847,0.5368604280043646,33,33,1.0,1.8462743293971786e-06
current,0.5,64,102,0.13548167930078162,0.005980759566428933,0.568519732909062,32,32,1.0,1.924436129534788e-06
current,0.5,64,103,0.14074161947544006,0.0052599401746584494,0.5499791570862606,34,34,1.0,1.213679880764682e-06
current,0.5,64,104,0.1455235644881612,0.004781945012721148,0.5153724401478933,25,25,1.0,1.992920425503424e-06
current,0.5,64,105,0.15016287447081075,0.00463930998264954,0.48990434796409127,19,19,1.0,5.515360608217236e-07
current,0.5,64,106,0.15489778854325087,0.004734914072440106,0.49880819752509387,18,18,1.0,4.542637687385831e-07
current,0.5,64,107,0.1596440157463452,0.004746227203094335,0.5463369570729827,18,18,1.0,8.016788598924177e-07
current,0.5,64,108,0.1639876970053638,0.004343681259018606,0.5254256808106568,18,18,1.0,1.353568845571307e-06
current,0.5,64,109,0.16812118478266175,0.004133487777297949,0.5012944980347819,19,19,1.0,7.307925757440779e-07
current,0.5,64,110,0.17224399861116216,0.004122813828500418,0.514698147999706,19,19,1.0,1.182701878769242e-06
current,0.5,64,111,0.17624907794214778,0.004005079330985636,0.49916256230482553,18,18,1.0,1.871131599066522e-06
current,0.5,64,112,0.18026087653586909,0.0040117985937212965,0.5029993315536259,18,18,1.0,6.920529722117521e-07
current,0.5,64,113,0.1842487532009632,0.003987876665094126,0.5168296067204698,18,18,1.0,9.462597340667497e-07
current,0.5,64,114,0.1881067719882373,0.0038580187872741113,0.49552219955424054,18,18,1.0,1.1658791514175203e-06
current,0.5,64,115,0.19199965387198004,0.003892881883742736,0.48786112410155347,19,19,1.0,5.6061957261366e-07
current,0.5,64,116,0.19598939776775762,0.003989743895777594,0.5292915966463382,19,19,1.0,1.319170934864451e-06
current,0.5,64,117,0.19975834471595888,0.0037689469482012758,0.5157205235292059,19,19,1.0,1.1161011588030107e-06
current,0.5,64,118,0.2034124042077253,0.0036540594917664117,0.4895634192288414,25,19,1.3157894736842106,1.0774173369220992e-06
current,0.5,64,119,0.20714436144579088,0.003731957238065575,0.496049256506884,26,19,1.368421052631579,1.6539639821975924e-06
current,0.5,64,120,0.2109060415502482,0.003761680104457312,0.4763113689949081,27,20,1.35,6.067758463887712e-07
current,0.5,64,121,0.21485480316850963,0.0039487616182614415,0.48473018126598705,36,20,1.8,1.0344289382217618e-06
current,0.5,64,122,0.2189279574416233,0.004073154273113674,0.5462386487236994,36,20,1.8,1.4624302625426682e-06
current,0.5,64,123,0.22265632258260215,0.0037283651409788588,0.5283251697548397,37,20,1.85,7.568627833448369e-07
current,0.5,64,124,0.22618479837215136,0.003528475789549212,0.4970880525449879,35,19,1.8421052631578947,1.7559790593131574e-06
current,0.5,64,125,0.22973394401293284,0.0035491456407814943,0.4669208857674478,36,19,1.894736842105263,1.981701446243981e-06
current,0.5,64,126,0.23353452966776814,0.003800585654835286,0.48533873922871396,37,20,1.85,9.895290673127704e-07
current,0.5,64,127,0.23744992457409178,0.003915394906323638,0.4881634734919145,36,20,1.8,1.1528844592258108e-06
current,0.5,64,128,0.24146025627539275,0.004010331701300967,0.5418094673603956,36,20,1.8,1.389312138551689e-06
current,0.5,64,129,0.24516112525507175,0.003700868979678988,0.5274540038046431,36,20,1.8,8.511872051829288e-07
current,0.5,64,130,0.24866936384363472,0.00350823858856298,0.49613332457075987,37,20,1.85,7.00189331905149e-07
current,0.5,64,131,0.2522049443164826,0.0035355804728479045,0.46624182394824454,37,20,1.85,8.198345242461726e-07
current,0.5,64,132,0.2559965180141271,0.00379157369764448,0.5024555134040907,37,20,1.85,1.3006335238899085e-06
current,0.5,64,133,0.2597695621906721,0.0037730441765450144,0.5060762612706159,38,20,1.9,1.1258581701649088e-06
current,0.5,64,134,0.2634973048900352,0.003727742699363092,0.511638558993599,37,20,1.85,1.0313494549245155e-06
current,0.5,64,135,0.26714025031883126,0.0036429454287960823,0.5161397077014219,35,20,1.75,1.0208266831910383e-06
current,0.5,64,136,0.2706692807096721,0.0035290303908408695,0.4916554608639015,36,20,1.8,9.332433074520552e-07
current,0.5,64,137,0.274258206971815,0.0035889262621429155,0.4635710743176994,36,20,1.8,1.1439047059876017e-06
current,0.5,64,138,0.27812916275505195,0.0038709557832369355,0.4999754307068731,37,20,1.85,1.8659762936601649e-06
current,0.5,64,139,0.2820003087609308,0.0038711460058788462,0.527355595079274,37,20,1.85,1.693659882870705e-06
current,0.5,64,140,0.2856706462353032,0.003670337474372412,0.5070437938199309,37,20,1.85,1.0319959315029868e-06
current,0.5,64,141,0.2892899958054075,0.003619349570104272,0.5042929730708788,35,20,1.75,9.621496919613915e-07
current,0.5,64,142,0.29287853437661177,0.0035885385712042923,0.48398211535669583,36,20,1.8,9.60282262672091e-07
current,0.5,64,143,0.2965858393134476,0.0037073049368358704,0.4777613789963797,37,20,1.85,1.2490649280939636e-06
current,0.5,64,144,0.3004657102069716,0.0038798708935239854,0.49603364872574013,37,20,1.85,1.6574410468156009e-06
current,0.5,64,145,0.3043766050661117,0.003910894859140078,0.5262654380698822,36,20,1.8,1.5463633801445877e-06
current,0.5,64,146,0.30809231065518056,0.003715705589068871,0.5166513781171268,35,20,1.75,9.428418499448364e-07
current,0.5,64,147,0.3116882611804751,0.00359595052529455,0.48922649839593896,36,20,1.8,7.013071956961296e-07
current,0.5,64,148,0.3153633999322443,0.003675138751769215,0.47305089178806126,37,20,1.85,8.354376924238592e-07
current,0.5,64,149,0.31924790666880043,0.0038845067365561275,0.496394354896663,37,20,1.85,1.275409753735257e-06
current,0.5,64,150,0.32316062918290395,0.003912722514103515,0.4952393874338005,38,20,1.9,1.2386296972359998e-06
current,0.5,64,151,0.3271109637214977,0.003950334538593758,0.5214269478395763,35,20,1.75,1.1832105132747094e-06
current,0.5,64,152,0.3308989675396367,0.0037880038181389974,0.51794095293733,35,20,1.75,7.893801128440822e-07
current,0.5,64,153,0.33455575872080956,0.0036567911811728657,0.4896747871672946,34,19,1.7894736842105263,1.840461787216463e-06
current,0.5,64,154,0.33828965648010295,0.0037338977592933976,0.48074573400855825,36,20,1.8,6.940133157724992e-07
current,0.5,64,155,0.34217309994631884,0.003883443466215892,0.489535150825948,37,20,1.85,8.954344071904089e-07
current,0.5,64,156,0.34613956022977727,0.003966460283458412,0.5166495350244174,36,20,1.8,9.698234950699575e-07
current,0.5,64,157,0.3499781974631108,0.0038386372333335723,0.5031816023844947,36,20,1.8,7.157214211380252e-07
current,0.5,64,158,0.35379256310678986,0.003814365643679044,0.5104039974039809,34,19,1.7894736842105263,1.958821080920627e-06
current,0.5,64,159,0.3575291773017018,0.00373661419491196,0.48584653856439985,35,19,1.8421052631578947,1.6784379595650422e-06
current,0.5,64,160,0.36137464484990445,0.003845467548202636,0.477858177498337,36,20,1.8,6.432429680884118e-07
current,0.5,64,161,0.3653982942602109,0.004023649410306491,0.48016801673888254,35,20,1.75,8.492062045367333e-07
current,0.5,64,162,0.3695881291409612,0.004189834880750262,0.5333692818114346,36,20,1.8,1.0212873787577392e-06
current,0.5,64,163,0.3735158346009763,0.003927705460015149,0.5138299408326958,37,20,1.85,6.404909761634592e-07
current,0.5,64,164,0.37733782427877716,0.00382198967780083,0.4970764761084347,35,19,1.8421052631578947,1.6342791926603347e-06
current,0.5,64,165,0.38118229274741483,0.0038444684686376935,0.4750828200927676,36,19,1.894736842105263,1.5694985327955684e-06
current,0.5,64,166,0.3852283961909018,0.004046103443486968,0.48931448030707564,36,20,1.8,6.642063329040161e-07
current,0.5,64,167,0.3893628573670229,0.004134461176121115,0.48612099096081707,36,20,1.8,7.375427598102066e-07
current,0.5,64,168,0.3936153595763488,0.0042525022093258735,0.5308974707540092,37,20,1.85,9.329881214920784e-07
current,0.5,64,169,0.39762037226108266,0.0040050126847338725,0.5158330850900034,35,19,1.8421052631578947,1.9137202938428543e-06
current,0.5,64,170,0.40150245427607695,0.003882082014994319,0.48342793602892803,34,19,1.7894736842105263,1.3526824353890472e-06
current,0.5,64,171,0.4055176153018167,0.004015161025739747,0.4590298414823924,34,19,1.7894736842105263,1.5391550717108692e-06
current,0.5,64,172,0.40989114471416727,0.004373529412350593,0.5197479778783218,36,20,1.8,7.947075707732353e-07
current,0.5,64,173,0.4140985005851837,0.004207355871016472,0.5133470332513348,37,20,1.85,7.04219091227827e-07
current,0.5,64,174,0.4181964651184243,0.004097964533240567,0.5110014913549487,36,19,1.894736842105263,1.7820089447820813e-06
current,0.5,64,175,0.4222062034485166,0.004009738330092333,0.5045235228650111,35,19,1.8421052631578947,1.2726980244217944e-06
current,0.5,64,176,0.42617999074323226,0.003973787294715659,0.4761411884472262,34,19,1.7894736842105263,1.120522989205473e-06
current,0.5,64,177,0.43035289931650106,0.004172908573268809,0.4895986551733051,34,19,1.7894736842105263,1.4403080647517439e-06
current,0.5,64,178,0.43461445981015856,0.004261560493657513,0.513527378013955,37,20,1.85,6.538052112100376e-07
current,0.5,64,179,0.43876376194682254,0.004149302136663984,0.510933670389524,35,19,1.8421052631578947,1.4776430507030195e-06
current,0.5,64,180,0.44282427153655135,0.004060509589728792,0.49903889567650517,33,19,1.736842105263158,1.0898578365836325e-06
current,0.5,64,181,0.44689260130493974,0.0040683297683883944,0.49408049032319157,34,19,1.7894736842105263,1.0100742035173658e-06
current,0.5,64,182,0.4510096731667807,0.0041170718618409605,0.48855848791001366,35,19,1.8421052631578947,1.0605825296099045e-06
current,0.5,64,183,0.4552231624047358,0.0042134892379551425,0.5055746848481169,36,19,1.894736842105263,1.5077077360320563e-06
current,0.5,64,184,0.45939019189041996,0.004167029485684144,0.4845338677034088,36,19,1.894736842105263,1.1087547502598842e-06
current,0.5,64,185,0.46369023133393195,0.0043000394435119774,0.5165363346420064,35,19,1.8421052631578947,1.1900149627384773e-06
current,0.5,64,186,0.4678526098106486,0.0041623784767166345,0.5018476304493277,34,19,1.7894736842105263,9.052397327933346e-07
current,0.5,64,187,0.47199966384076314,0.004147054030114541,0.4935683987958726,35,19,1.8421052631578947,9.445611781069334e-07
current,0.5,64,188,0.47620075738750545,0.0042010935467423,0.49768415620480744,35,19,1.8421052631578947,1.116994039462764e-06
current,0.5,64,189,0.4804213996305483,0.004220642243042857,0.4885846192040735,33,19,1.736842105263158,9.121796485176773e-07
current,0.5,64,190,0.48474065373428826,0.004319254103739977,0.4945265515691776,34,19,1.7894736842105263,9.26524794224906e-07
current,0.5,64,191,0.4891077135918779,0.004367059857589641,0.5123789657776825,35,19,1.8421052631578947,9.72745423323961e-07
current,0.5,64,192,0.49336926622115235,0.004261552629274478,0.5024955625537091,36,19,1.894736842105263,1.0304749249923398e-06
current,0.5,64,193,0.4976096545418144,0.004240388320662019,0.4891843157710923,36,19,1.894736842105263,8.495111850969704e-07
current,0.5,64,194,0.5,0.0023903454581856165,0.29460143437134123,28,16,1.75,1.1998312455638115e-06
